season_id,faceoffWinPct,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,losses,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,seasonId,shotsAgainstPerGame,shotsForPerGame,teamId,ties,wins,winsInRegulation,winsInShootout
19801981,,80,317,3.9625,286,3.575,36,,0.76415,0.738994,0.4375,70,0.152284,0.187817,26,19801981,31.6125,29.3125,15,18,26,26,0
19801981,,80,344,4.3,258,3.225,45,,0.770318,0.752651,0.35625,57,0.188888,0.211111,22,19801981,29.3,29.5875,35,13,22,22,0
19801981,,89,362,4.06741,363,4.07865,39,,0.780612,0.744898,0.47191,84,0.197435,0.220512,34,19801981,29.64044,29.60674,22,16,34,34,0
19801981,,98,308,3.14285,452,4.61224,21,,0.855603,0.795259,0.71428,140,0.293233,0.310776,63,19801981,29.64285,30.22448,2,14,63,62,0
19801981,,91,331,3.63736,394,4.32967,24,,0.857142,0.815585,0.64285,117,0.20792,0.245049,50,19801981,31.74725,30.37362,19,17,50,49,0
19801981,,94,373,3.96808,372,3.95744,43,,0.812775,0.777534,0.46808,88,0.140435,0.179176,37,19801981,27.79787,30.4468,3,14,37,37,0
19801981,,83,314,3.78313,296,3.56626,35,,0.787965,0.756447,0.45783,76,0.160818,0.201754,28,19801981,30.06024,30.75903,23,20,28,28,0
19801981,,80,339,4.2375,252,3.15,43,,0.763406,0.741325,0.35,56,0.151898,0.189873,19,19801981,29.95,30.85,17,18,19,19,0
19801981,,88,280,3.18181,357,4.05681,24,,0.862068,0.831035,0.60795,107,0.216216,0.249249,43,19801981,28.25,31.125,7,21,43,41,0
19801981,,83,330,3.9759,313,3.77108,36,,0.773936,0.75,0.46987,78,0.185897,0.217948,31,19801981,34.09638,32.46987,16,16,31,31,0
19801981,,85,365,4.29411,323,3.8,40,,0.746835,0.729114,0.45294,77,0.205673,0.231678,32,19801981,30.95294,32.69411,5,13,32,32,0
19801981,,99,337,3.40404,375,3.78787,35,,0.814516,0.77957,0.5606,111,0.186878,0.222664,47,19801981,30.44444,32.72727,31,17,47,45,0
19801981,,92,288,3.13043,361,3.92391,30,,0.82281,0.798371,0.59239,109,0.260317,0.273015,47,19801981,28.63043,33.2826,4,15,47,47,0
19801981,,83,247,2.9759,338,4.07228,25,,0.848797,0.821306,0.62048,103,0.20886,0.234177,45,19801981,26.51807,33.79518,8,13,45,45,0
19801981,,83,387,4.66265,326,3.92771,40,,0.790697,0.769768,0.42771,71,0.229885,0.247126,28,19801981,33.45783,34.15662,10,15,28,28,0
19791980,,83,290,3.49397,270,3.25301,37,,0.857142,0.838346,0.48192,80,0.165562,0.178807,34,19791980,30.80722,27.19277,19,12,34,34,0
19791980,,80,313,3.9125,248,3.1,44,,0.75,0.735075,0.38125,61,0.178217,0.20792,25,19791980,32.55,27.3,32,11,25,25,0
19791980,,83,330,3.9759,311,3.74698,37,,0.777777,0.747127,0.43975,73,0.184684,0.189189,27,19791980,29.77108,27.34939,34,19,27,27,0
19791980,,84,283,3.36904,290,3.45238,35,,0.831615,0.810997,0.50595,85,0.199152,0.23305,36,19791980,30.48809,28.09523,47,13,36,36,0
19791980,,90,267,2.96666,345,3.83333,27,,0.851311,0.822158,0.62777,113,0.217081,0.234875,50,19791980,24.28888,28.31111,6,13,50,49,0
19791980,,80,314,3.925,214,2.675,49,,0.785454,0.77091,0.31875,51,0.157738,0.1875,20,19791980,31.6875,28.3125,33,11,20,20,0
19791980,,83,334,4.02409,307,3.69879,42,,0.803076,0.766154,0.41566,69,0.2,0.213793,28,19791980,31.19277,28.34939,22,13,28,28,0
19791980,,80,293,3.6625,261,3.2625,40,,0.757085,0.736843,0.41875,67,0.168918,0.182432,27,19791980,29.55,28.4375,15,13,27,27,0
19791980,,101,313,3.099,369,3.65346,34,,0.824691,0.790124,0.599,121,0.221606,0.240997,54,19791980,29.82178,28.48514,2,13,54,48,0
19791980,,84,334,3.97619,300,3.57142,39,,0.713355,0.687297,0.45238,76,0.223926,0.257668,31,19791980,30.86904,28.7619,26,14,31,31,0
19791980,,84,296,3.5238,263,3.13095,40,,0.759075,0.752476,0.42857,72,0.13125,0.16875,28,19791980,29.15476,28.78571,23,16,28,28,0
19791980,,94,237,2.52127,366,3.89361,22,,0.841423,0.831716,0.68085,128,0.229166,0.25,56,19791980,24.70212,29.29787,7,16,56,56,0
19791980,,80,308,3.85,234,2.925,48,,0.799126,0.772926,0.31875,51,0.169491,0.179661,19,19791980,28.625,29.3875,35,13,19,19,0
19791980,,89,306,3.4382,329,3.69662,37,,0.857558,0.831396,0.52808,94,0.215743,0.241982,42,19791980,29.0337,29.69662,3,10,42,41,0
19791980,,80,306,3.825,268,3.35,43,,0.785185,0.762963,0.39375,63,0.216911,0.224264,26,19791980,28.4625,29.8625,17,11,26,26,0
19791980,,85,324,3.81176,265,3.11764,40,,0.765151,0.742425,0.45294,77,0.181494,0.202846,32,19791980,30.0,30.25882,5,13,32,32,0
19791980,,87,270,3.10344,260,2.9885,31,,0.820189,0.801262,0.53448,93,0.209459,0.239864,37,19791980,31.02298,30.49425,16,19,37,36,0
19791980,,95,309,3.25263,360,3.78947,35,,0.819727,0.795919,0.54736,104,0.201995,0.229426,44,19791980,29.10526,31.63157,31,16,44,43,0
19791980,,90,266,2.95555,367,4.07777,24,,0.826714,0.815885,0.66111,119,0.255033,0.281879,53,19791980,27.73333,31.78888,8,13,53,52,0
19791980,,83,344,4.14457,312,3.75903,43,,0.790229,0.784483,0.4518,75,0.231034,0.248275,35,19791980,33.69879,32.31325,10,5,35,35,0
19791980,,99,307,3.10101,405,4.0909,18,,0.83231,0.791412,0.71717,142,0.14121,0.17291,61,19791980,28.22222,33.95959,4,20,61,59,0
19781979,,80,348,4.35,249,3.1125,50,,0.757085,0.74494,0.3,48,0.143884,0.172661,18,19781979,31.625,26.6375,19,12,18,18,0
19781979,,83,306,3.68674,226,2.72289,44,,0.803088,0.799228,0.39156,65,0.15605,0.184713,26,19781979,30.84337,27.06024,23,13,26,26,0
19781979,,80,331,4.1375,210,2.625,53,,0.744075,0.706162,0.2625,42,0.209737,0.224719,15,19781979,30.9625,27.3375,35,12,15,15,0
19781979,,84,291,3.46428,247,2.94047,40,,0.792207,0.766234,0.43452,73,0.144531,0.160156,29,19781979,34.05952,27.88095,16,15,29,29,0
19781979,,91,302,3.31868,352,3.86813,27,,0.768987,0.746836,0.62637,114,0.203636,0.236363,50,19781979,25.06593,27.98901,6,14,50,49,0
19781979,,82,289,3.52439,332,4.04878,33,,0.83,0.81,0.54878,90,0.209876,0.234567,41,19781979,29.4878,28.25609,47,8,41,41,0
19781979,,80,295,3.6875,252,3.15,41,,0.810035,0.774194,0.3875,62,0.211009,0.238532,23,19781979,28.325,28.3875,17,16,23,23,0
19781979,,80,338,4.225,273,3.4125,41,,0.715328,0.697081,0.39375,63,0.149006,0.188741,24,19781979,31.65,28.475,15,15,24,24,0
19781979,,90,235,2.61111,385,4.27777,19,,0.83492,0.809524,0.71111,128,0.274914,0.288659,57,19781979,28.86666,28.65555,2,14,57,54,0
19781979,,83,272,3.2771,289,3.48192,30,,0.830258,0.797048,0.54216,90,0.18909,0.203636,37,19781979,29.79518,30.15662,7,16,37,37,0
19781979,,82,295,3.59756,294,3.58536,36,,0.795275,0.771654,0.4878,80,0.217391,0.242236,34,19781979,29.60975,30.34146,26,12,34,34,0
19781979,,98,334,3.40816,382,3.89795,36,,0.810666,0.770667,0.57653,113,0.196335,0.230366,51,19781979,28.11224,30.39795,3,11,51,50,0
19781979,,80,289,3.6125,257,3.2125,40,,0.810344,0.793104,0.425,68,0.186851,0.217993,28,19781979,28.5625,30.6375,31,12,28,28,0
19781979,,86,276,3.2093,286,3.32558,37,,0.797222,0.780556,0.49418,85,0.219607,0.247058,36,19781979,31.69767,30.65116,10,13,36,36,0
19781979,,88,285,3.23863,304,3.45454,30,,0.836272,0.79597,0.57386,101,0.220532,0.247148,43,19781979,25.70454,31.68181,4,15,43,42,0
19781979,,87,304,3.49425,297,3.41379,36,,0.799256,0.773235,0.51149,89,0.183391,0.200692,38,19781979,30.94252,31.71264,5,13,38,37,0
19781979,,96,245,2.55208,400,4.16666,21,,0.861111,0.833334,0.72395,139,0.257731,0.285223,64,19781979,25.5,32.1875,8,11,64,60,0
19771978,,80,321,4.0125,195,2.4375,49,,0.721568,0.713726,0.3,48,0.069852,0.125,17,19771978,31.25,24.95,15,14,17,17,0
19771978,,80,320,4.0,239,2.9875,43,,0.72807,0.714913,0.35625,57,0.198501,0.224719,20,19771978,30.775,25.65,23,17,20,20,0
19771978,,80,325,4.0625,230,2.875,45,,0.754237,0.741526,0.35625,57,0.121771,0.151291,22,19771978,32.8,26.7375,49,13,22,22,0
19771978,,80,304,3.8,195,2.4375,47,,0.743589,0.733334,0.33125,53,0.155893,0.1673,20,19771978,29.75,27.8375,19,13,20,20,0
19771978,,83,291,3.50602,285,3.43373,39,,0.842519,0.80315,0.4518,75,0.263345,0.284697,31,19771978,31.42168,28.01204,3,13,31,30,0
19771978,,87,295,3.3908,270,3.10344,38,,0.81962,0.778482,0.48275,84,0.173501,0.201892,35,19771978,28.72413,28.06896,17,14,35,35,0
19771978,,84,239,2.84523,239,2.84523,33,,0.848684,0.835527,0.49404,83,0.2,0.213636,32,19771978,30.7738,28.7738,16,19,32,32,0
19771978,,80,325,4.0625,218,2.725,53,,0.730232,0.71628,0.28125,45,0.115853,0.14939,18,19771978,31.5,28.8125,31,9,18,18,0
19771978,,80,321,4.0125,254,3.175,37,,0.767634,0.746888,0.425,68,0.183266,0.211155,25,19771978,34.8625,28.825,5,18,25,25,0
19771978,,93,269,2.89247,304,3.26881,36,,0.835777,0.821115,0.55913,104,0.182692,0.205128,47,19771978,30.37634,29.05376,10,10,47,46,0
19771978,,82,260,3.17073,279,3.40243,29,,0.809885,0.794677,0.53048,87,0.194871,0.220512,34,19771978,26.58536,29.19512,47,19,34,34,0
19771978,,82,311,3.79268,260,3.17073,42,,0.795833,0.775,0.35975,59,0.200704,0.225352,19,19771978,31.95121,29.7317,35,21,19,19,0
19771978,,95,260,2.73684,386,4.06315,23,,0.836206,0.816092,0.7,133,0.204225,0.211267,61,19771978,22.81052,29.76842,6,11,61,57,0
19771978,,88,237,2.69318,310,3.52272,24,,0.870833,0.841667,0.63068,111,0.20152,0.212927,47,19771978,27.7159,30.88636,7,17,47,47,0
19771978,,87,226,2.5977,347,3.9885,21,,0.859531,0.836121,0.67241,117,0.267716,0.291338,51,19771978,28.13793,31.12643,2,15,51,49,0
19771978,,82,256,3.12195,246,3.0,36,,0.811715,0.799164,0.46951,77,0.164794,0.187265,31,19771978,26.85365,31.26829,26,15,31,31,0
19771978,,92,235,2.55434,333,3.61956,25,,0.854111,0.806367,0.64673,119,0.219512,0.243902,52,19771978,25.52173,32.45652,4,15,52,51,0
19771978,,95,212,2.23157,417,4.38947,13,,0.868913,0.827716,0.80526,153,0.303886,0.30742,71,19771978,25.6421,32.47368,8,11,71,70,0
19761977,,80,307,3.8375,221,2.7625,42,,,,0.3875,62,,,24,19761977,32.3,26.0625,15,14,24,24,0
19761977,,80,309,3.8625,183,2.2875,55,,,,0.25625,41,,,16,19761977,29.0625,27.475,17,9,16,16,0
19761977,,80,294,3.675,235,2.9375,42,,,,0.39375,63,,,25,19761977,31.0,27.7,23,13,25,25,0
19761977,,82,321,3.91463,243,2.96341,41,,,,0.39024,64,,,23,19761977,31.86585,27.81707,31,18,23,23,0
19761977,,82,305,3.71951,243,2.96341,45,,,,0.38414,63,,,26,19761977,34.92682,27.9878,16,11,26,26,0
19761977,,80,307,3.8375,226,2.825,46,,,,0.3375,54,,,20,19761977,35.225,28.55,35,14,20,20,0
19761977,,92,225,2.44565,324,3.52173,25,,,,0.66304,122,,,55,19761977,28.73913,28.84782,2,12,55,54,0
19761977,,80,292,3.65,240,3.0,42,,,,0.39375,63,,,25,19761977,31.7875,28.8625,49,13,25,25,0
19761977,,83,265,3.19277,250,3.01204,35,,,,0.5,83,,,35,19761977,32.6265,29.6024,5,13,35,35,0
19761977,,89,278,3.12359,306,3.4382,36,,,,0.51123,91,,,38,19761977,28.7528,29.69662,26,15,38,38,0
19761977,,84,295,3.5119,243,2.89285,43,,,,0.43452,73,,,32,19761977,27.86904,29.84523,19,9,32,32,0
19761977,,94,288,3.06382,362,3.85106,29,,,,0.64893,122,,,57,19761977,25.11702,29.95744,6,8,57,55,0
19761977,,83,276,3.3253,271,3.26506,36,,,,0.49397,82,,,35,19761977,27.6024,31.10843,47,12,35,35,0
19761977,,89,314,3.52808,332,3.73033,37,,,,0.5,89,,,37,19761977,34.37078,31.5955,10,15,37,37,0
19761977,,90,245,2.72222,350,3.88888,22,,,,0.66666,120,,,52,19761977,26.98888,31.71111,4,16,52,50,0
19761977,,86,239,2.77906,322,3.74418,28,,,,0.6279,108,,,50,19761977,25.66279,31.79069,7,8,50,50,0
19761977,,94,194,2.06382,441,4.69148,10,,,,0.82978,156,,,72,19761977,25.26595,34.52127,8,12,72,71,0
19761977,,80,310,3.875,272,3.4,37,,,,0.45,72,,,29,19761977,31.8,34.6625,3,14,29,29,0
19751976,,80,394,4.925,224,2.8,59,,,,0.2,32,,,11,19751976,36.9375,24.4125,15,10,11,11,0
19751976,,80,303,3.7875,195,2.4375,53,,,,0.29375,47,,,20,19751976,33.1875,24.425,31,7,20,20,0
19751976,,80,351,4.3875,190,2.375,56,,,,0.225,36,,,12,19751976,36.175,27.4,48,12,12,12,0
19751976,,80,300,3.75,226,2.825,44,,,,0.3875,62,,,26,19751976,31.6125,28.4,17,10,26,26,0
19751976,,89,292,3.28089,280,3.14606,37,,,,0.5337,95,,,43,19751976,28.83146,28.61797,26,9,43,41,0
19751976,,80,278,3.475,250,3.125,42,,,,0.40625,65,,,27,19751976,30.5125,28.7125,56,11,27,27,0
19751976,,83,297,3.57831,257,3.09638,39,,,,0.44578,74,,,30,19751976,31.39759,29.20481,19,14,30,30,0
19751976,,84,274,3.2619,257,3.05952,34,,,,0.48809,82,,,32,19751976,31.23809,29.29761,16,18,32,32,0
19751976,,82,280,3.41463,275,3.35365,34,,,,0.4939,81,,,33,19751976,30.2317,29.75609,23,15,33,33,0
19751976,,93,229,2.46236,340,3.65591,27,,,,0.61827,115,,,49,19751976,28.76344,30.30107,2,17,49,49,0
19751976,,82,240,2.92682,263,3.20731,35,,,,0.5,82,,,35,19751976,29.25609,30.35365,47,12,35,35,0
19751976,,92,270,2.93478,351,3.81521,22,,,,0.66847,123,,,53,19751976,26.34782,32.67391,6,17,53,53,0
19751976,,80,333,4.1625,262,3.275,42,,,,0.41875,67,,,29,19751976,32.1875,33.0,3,9,29,29,0
19751976,,90,312,3.46666,325,3.61111,36,,,,0.51666,93,,,39,19751976,32.03333,33.47777,10,15,39,39,0
19751976,,93,200,2.15053,381,4.09677,12,,,,0.81182,151,,,70,19751976,27.32258,33.69892,8,11,70,70,0
19751976,,83,311,3.74698,342,4.12048,35,,,,0.50602,84,,,36,19751976,31.98795,33.79518,5,12,36,36,0
19751976,,89,269,3.02247,364,4.08988,26,,,,0.63483,113,,,50,19751976,26.28089,33.86516,7,13,50,47,0
19751976,,96,258,2.6875,409,4.26041,21,,,,0.69791,134,,,59,19751976,28.125,36.26041,4,16,59,58,0
19741975,,80,446,5.575,181,2.2625,67,,,,0.13125,21,,,8,19741975,38.3,23.0625,15,5,8,8,0
19741975,,80,316,3.95,212,2.65,48,,,,0.31875,51,,,19,19741975,33.7875,26.8625,56,13,19,19,0
19741975,,80,341,4.2625,221,2.7625,50,,,,0.33125,53,,,23,19741975,35.1125,27.5,31,7,23,23,0
19741975,,80,328,4.1,184,2.3,54,,,,0.25625,41,,,15,19741975,35.0625,27.7875,48,11,15,15,0
19741975,,80,233,2.9125,243,3.0375,31,,,,0.51875,83,,,34,19741975,31.85,28.35,47,15,34,34,0
19741975,,97,271,2.79381,311,3.20618,33,,,,0.54639,106,,,42,19741975,29.92783,29.21649,2,22,42,40,0
19741975,,80,335,4.1875,259,3.2375,45,,,,0.3625,58,,,23,19741975,31.1,29.325,17,12,23,23,0
19741975,,83,192,2.31325,275,3.31325,19,,,,0.64457,107,,,43,19741975,29.90361,29.33734,26,21,43,42,0
19741975,,88,276,3.13636,290,3.29545,40,,,,0.5,88,,,40,19741975,29.56818,30.27272,16,8,40,38,0
19741975,,85,274,3.22352,280,3.29411,36,,,,0.51764,88,,,39,19741975,29.50588,30.28235,23,10,39,39,0
19741975,,82,276,3.36585,275,3.35365,33,,,,0.51219,84,,,35,19741975,30.53658,31.20731,19,14,35,35,0
19741975,,91,255,2.80219,423,4.64835,19,,,,0.68681,125,,,53,19741975,28.80219,32.20879,8,19,53,52,0
19741975,,97,215,2.21649,346,3.56701,23,,,,0.70618,137,,,63,19741975,25.28865,32.86597,4,11,63,61,0
19741975,,87,330,3.7931,293,3.36781,38,,,,0.47126,82,,,33,19741975,31.83908,33.74712,10,16,33,32,0
19741975,,83,286,3.44578,332,4.0,31,,,,0.54216,90,,,38,19741975,27.78313,33.92771,3,14,38,38,0
19741975,,89,316,3.55056,353,3.96629,32,,,,0.55617,99,,,42,19741975,33.82022,34.33707,5,15,42,42,0
19741975,,83,257,3.09638,360,4.33734,28,,,,0.57831,96,,,41,19741975,27.91566,35.24096,6,14,41,41,0
19741975,,97,298,3.07216,407,4.19587,23,,,,0.68556,133,,,59,19741975,26.23711,35.96907,7,15,59,56,0
19731974,,78,342,4.38461,195,2.5,55,,,,0.23076,36,,,13,19731974,34.61538,25.55128,56,10,13,13,0
19731974,,78,247,3.16666,182,2.33333,41,,,,0.35897,56,,,19,19731974,30.64102,25.97435,2,18,19,19,0
19731974,,89,199,2.23595,302,3.39325,19,,,,0.6573,117,,,47,19731974,29.3146,27.21348,16,23,47,46,0
19731974,,78,296,3.79487,224,2.87179,43,,,,0.3782,59,,,24,19731974,31.74358,28.23076,23,11,24,24,0
19731974,,78,248,3.17948,206,2.64102,40,,,,0.41025,64,,,26,19731974,31.07692,28.89743,19,12,26,26,0
19731974,,83,241,2.90361,240,2.89156,37,,,,0.48192,80,,,34,19731974,28.79518,29.0,26,12,34,34,0
19731974,,78,319,4.08974,255,3.26923,39,,,,0.43589,68,,,29,19731974,32.17948,29.84615,17,10,29,29,0
19731974,,84,261,3.10714,310,3.69047,28,,,,0.61309,103,,,47,19731974,29.91666,30.0119,8,9,47,47,0
19731974,,82,255,3.10975,220,2.68292,38,,,,0.45121,74,,,30,19731974,30.60975,30.34146,47,14,30,30,0
19731974,,78,250,3.20512,242,3.10256,34,,,,0.48717,76,,,32,19731974,28.74358,31.21794,7,12,32,32,0
19731974,,78,273,3.5,242,3.10256,41,,,,0.41666,65,,,28,19731974,29.65384,31.5641,5,9,28,28,0
19731974,,78,275,3.52564,235,3.01282,38,,,,0.40384,63,,,23,19731974,33.46153,31.61538,31,17,23,23,0
19731974,,91,290,3.18681,338,3.71428,30,,,,0.5934,108,,,47,19731974,28.48351,32.96703,3,14,47,45,0
19731974,,95,200,2.10526,327,3.4421,21,,,,0.71578,136,,,62,19731974,28.81052,33.03157,4,12,62,60,0
19731974,,94,265,2.81914,407,4.32978,23,,,,0.70744,133,,,62,19731974,29.52127,34.07446,6,9,62,61,0
19731974,,82,247,3.01219,283,3.45121,31,,,,0.52439,86,,,35,19731974,29.51219,34.96341,10,16,35,35,0
19721973,,78,347,4.44871,170,2.17948,60,,,,0.1923,30,,,12,19721973,34.55128,25.02564,2,6,12,12,0
19721973,,78,323,4.14102,213,2.73076,46,,,,0.30769,48,,,16,19721973,35.0,26.6923,56,16,16,16,0
19721973,,78,239,3.0641,191,2.44871,38,,,,0.41666,65,,,25,19721973,31.82051,27.11538,47,15,25,25,0
19721973,,78,245,3.14102,232,2.97435,36,,,,0.46794,73,,,31,19721973,28.78205,29.08974,26,11,31,31,0
19721973,,94,278,2.95744,344,3.65957,33,,,,0.60106,113,,,52,19721973,30.69148,29.68085,16,9,52,52,0
19721973,,78,339,4.34615,233,2.98717,47,,,,0.33974,53,,,22,19721973,32.53846,29.6923,23,9,22,22,0
19721973,,84,244,2.90476,266,3.16666,34,,,,0.52976,89,,,39,19721973,31.85714,31.75,31,11,39,39,0
19721973,,95,236,2.48421,402,4.23157,15,,,,0.75789,144,,,64,19721973,30.27368,32.06315,8,16,64,63,0
19721973,,78,265,3.39743,257,3.29487,37,,,,0.46794,73,,,32,19721973,32.37179,32.0641,5,9,32,32,0
19721973,,84,240,2.85714,273,3.25,31,,,,0.54761,92,,,39,19721973,29.22619,32.29761,7,14,39,38,0
19721973,,78,243,3.11538,265,3.39743,29,,,,0.55128,86,,,37,19721973,27.58974,32.87179,17,12,37,37,0
19721973,,78,279,3.57692,247,3.16666,41,,,,0.41025,64,,,27,19721973,33.02564,33.10256,10,10,27,27,0
19721973,,89,287,3.22471,323,3.62921,36,,,,0.5337,95,,,42,19721973,34.29213,33.3146,4,11,42,40,0
19721973,,83,273,3.28915,242,2.91566,38,,,,0.46987,78,,,33,19721973,30.26506,33.72289,19,12,33,33,0
19721973,,83,257,3.09638,341,4.10843,26,,,,0.65662,109,,,52,19721973,29.15662,34.0,6,5,52,52,0
19721973,,88,234,2.65909,330,3.75,28,,,,0.63636,112,,,52,19721973,27.125,34.35227,3,8,52,52,0
19711972,,78,289,3.70512,203,2.60256,43,,,,0.32692,51,,,16,19711972,35.85897,27.1923,7,19,16,16,0
19711972,,78,305,3.91025,206,2.64102,49,,,,0.3141,49,,,20,19711972,35.01282,27.87179,26,9,20,20,0
19711972,,78,288,3.6923,216,2.76923,39,,,,0.38461,60,,,21,19711972,30.84615,28.14102,56,18,21,21,0
19711972,,78,297,3.80769,203,2.60256,50,,,,0.30769,48,,,20,19711972,31.44871,29.44871,23,8,20,20,0
19711972,,86,191,2.22093,279,3.24418,21,,,,0.6686,115,,,50,19711972,27.6279,29.58139,16,15,50,49,0
19711972,,78,236,3.02564,200,2.5641,38,,,,0.42307,66,,,26,19711972,33.6282,30.28205,4,14,26,26,0
19711972,,78,262,3.35897,261,3.34615,35,,,,0.48717,76,,,33,19711972,30.28205,30.97435,17,10,33,33,0
19711972,,85,210,2.47058,231,2.71764,33,,,,0.54117,92,,,40,19711972,32.37647,30.98823,31,12,40,39,0
19711972,,82,272,3.31707,228,2.78048,42,,,,0.40243,66,,,26,19711972,29.75609,31.25609,5,14,26,26,0
19711972,,83,226,2.72289,219,2.63855,35,,,,0.49397,82,,,34,19711972,31.06024,32.10843,10,14,34,33,0
19711972,,89,294,3.30337,235,2.64044,46,,,,0.42134,75,,,32,19711972,30.44943,32.7191,19,11,32,31,0
19711972,,84,224,2.66666,321,3.82142,20,,,,0.66666,112,,,48,19711972,32.11904,33.16666,8,16,48,48,0
19711972,,93,238,2.55913,394,4.23655,16,,,,0.76881,143,,,66,19711972,29.26881,33.6129,6,11,66,66,0
19711972,,94,233,2.47872,369,3.92553,23,,,,0.68617,129,,,58,19711972,26.23404,35.30851,3,13,58,58,0
19701971,,78,291,3.73076,217,2.78205,39,,,,0.40384,63,,,24,19701971,36.1282,26.65384,7,15,24,24,0
19701971,,78,296,3.79487,229,2.93589,46,,,,0.35897,56,,,24,19701971,34.71794,28.60256,23,8,24,24,0
19701971,,78,320,4.10256,199,2.55128,53,,,,0.28846,45,,,20,19701971,33.79487,29.05128,56,5,20,20,0
19701971,,90,265,2.94444,226,2.51111,40,,,,0.46666,84,,,34,19701971,32.02222,30.65555,31,16,34,34,0
19701971,,84,224,2.66666,238,2.83333,29,,,,0.54166,91,,,36,19701971,28.72619,30.89285,19,19,36,36,0
19701971,,96,226,2.35416,336,3.5,27,,,,0.67187,129,,,60,19701971,29.44791,30.96875,16,9,60,58,0
19701971,,82,245,2.9878,215,2.62195,37,,,,0.44512,73,,,28,19701971,31.79268,31.17073,4,17,28,28,0
19701971,,78,308,3.94871,209,2.67948,45,,,,0.35256,55,,,22,19701971,32.17948,31.55128,17,11,22,22,0
19701971,,78,303,3.88461,239,3.0641,40,,,,0.40384,63,,,25,19701971,34.39743,31.71794,26,13,25,25,0
19701971,,84,227,2.70238,263,3.13095,37,,,,0.5119,86,,,39,19701971,32.86904,32.29761,10,8,39,39,0
19701971,,98,279,2.84693,366,3.73469,31,,,,0.61734,121,,,54,19701971,32.70408,32.68367,8,13,54,54,0
19701971,,78,240,3.07692,221,2.83333,37,,,,0.39743,62,,,21,19701971,29.33333,32.84615,5,20,21,21,0
19701971,,91,213,2.34065,289,3.17582,24,,,,0.67582,123,,,56,19701971,27.93406,35.43956,3,11,56,53,0
19701971,,85,235,2.7647,425,5.0,18,,,,0.74705,127,,,60,19701971,31.4,40.61176,6,7,60,60,0
19691970,,80,256,3.2,175,2.1875,44,,,,0.3625,58,,,22,19691970,35.0375,27.975,46,14,22,22,0
19691970,,76,290,3.81578,168,2.21052,52,,,,0.25,38,,,14,19691970,34.80263,30.32894,26,10,14,14,0
19691970,,82,277,3.37804,240,2.92682,39,,,,0.39024,64,,,21,19691970,36.60975,30.46341,31,22,21,21,0
19691970,,92,225,2.44565,270,2.93478,35,,,,0.55434,102,,,45,19691970,29.0,31.31521,19,12,45,45,0
19691970,,86,263,3.05813,205,2.38372,42,,,,0.44186,76,,,32,19691970,29.34883,31.43023,5,12,32,31,0
19691970,,76,225,2.96052,197,2.5921,35,,,,0.38157,58,,,17,19691970,35.60526,31.8421,4,24,17,17,0
19691970,,84,198,2.35714,276,3.28571,26,,,,0.6369,107,,,49,19691970,32.36904,32.09523,16,9,49,49,0
19691970,,80,215,2.6875,254,3.175,25,,,,0.59375,95,,,40,19691970,31.7,33.875,17,15,40,40,0
19691970,,76,201,2.64473,244,3.21052,22,,,,0.60526,92,,,38,19691970,31.26315,34.07894,8,16,38,38,0
19691970,,76,242,3.18421,222,2.92105,34,,,,0.4671,71,,,29,19691970,36.10526,34.32894,10,13,29,29,0
19691970,,82,214,2.60975,262,3.19512,26,,,,0.58536,96,,,40,19691970,28.2317,35.9756,3,16,40,40,0
19691970,,90,249,2.76666,342,3.8,19,,,,0.68333,123,,,52,19691970,32.36666,37.23333,6,19,52,51,0
19681969,,88,177,2.01136,240,2.72727,29,,,,0.5909,104,,,45,19681969,31.19318,28.63636,19,14,45,45,0
19681969,,80,242,3.025,177,2.2125,39,,,,0.38125,61,,,20,19681969,35.9125,28.7375,4,21,20,20,0
19681969,,76,252,3.31578,189,2.48684,45,,,,0.33552,51,,,20,19681969,34.23684,29.36842,5,11,20,20,0
19681969,,83,274,3.3012,244,2.93975,40,,,,0.4518,75,,,32,19681969,31.67469,29.68674,46,11,32,32,0
19681969,,76,270,3.55263,189,2.48684,43,,,,0.33552,51,,,18,19681969,34.03947,30.78947,31,15,18,18,0
19681969,,87,301,3.45977,213,2.44827,49,,,,0.37931,66,,,28,19681969,31.27586,31.72413,26,10,28,27,0
19681969,,80,241,3.0125,239,2.9875,30,,,,0.53125,85,,,35,19681969,32.7875,32.5375,10,15,35,35,0
19681969,,76,221,2.90789,239,3.14473,31,,,,0.51315,78,,,33,19681969,30.73684,32.80263,17,12,33,33,0
19681969,,76,246,3.23684,280,3.68421,33,,,,0.50657,77,,,34,19681969,33.97368,33.88157,16,9,34,34,0
19681969,,86,241,2.80232,343,3.98837,22,,,,0.65116,112,,,48,19681969,31.43023,34.47674,6,16,48,48,0
19681969,,90,228,2.53333,314,3.48888,21,,,,0.70555,127,,,58,19681969,29.78888,35.15555,8,11,58,55,0
19681969,,80,212,2.65,238,2.975,30,,,,0.56875,91,,,41,19681969,28.6625,37.0,3,9,41,41,0
19671968,,74,219,2.95945,153,2.06756,42,,,,0.31756,47,,,15,19671968,31.22972,24.97297,46,17,15,15,0
