gameID,playerId,sweaterNumber,position,pim,toi,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,savePctg,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,goalsAgainst,starter,shotsAgainst,saves
2008021132,8470074,38,G,,,,,,,,,,,,False,,
2008021133,8467453,1,G,,,,,,,,,,,,False,,
2008021133,8469514,31,G,0.0,59:39,23/26,4/5,0/0,27/31,0.870968,3.0,1.0,0.0,4.0,True,31.0,27.0
2008021133,8473972,1,G,0.0,60:00,23/23,2/3,1/1,26/27,0.962963,0.0,1.0,0.0,1.0,True,27.0,26.0
2008021133,8462044,35,G,,,,,,,,,,,,False,,
2008021134,8459463,1,G,,,,,,,,,,,,False,,
2008021134,8455710,30,G,0.0,59:58,30/33,3/3,1/1,34/37,0.918919,3.0,0.0,0.0,3.0,True,37.0,34.0
2008021134,8468685,30,G,0.0,60:00,35/35,1/1,2/2,38/38,1.0,0.0,0.0,0.0,0.0,True,38.0,38.0
2008021134,8465161,40,G,,,,,,,,,,,,False,,
2008021135,8460705,20,G,0.0,60:00,25/26,3/3,0/0,28/29,0.965517,1.0,0.0,0.0,1.0,True,29.0,28.0
2008021135,8462052,33,G,,,,,,,,,,,,False,,
2008021135,8470147,1,G,,,,,,,,,,,,False,,
2008021135,8462147,34,G,0.0,58:43,14/15,1/2,0/0,15/17,0.882353,1.0,1.0,0.0,2.0,True,17.0,15.0
2008021136,8470266,31,G,0.0,60:43,22/26,4/6,1/1,27/33,0.818182,4.0,2.0,0.0,6.0,True,33.0,27.0
2008021136,8460612,35,G,,,,,,,,,,,,False,,
2008021136,8468524,30,G,0.0,60:45,15/19,3/4,0/0,18/23,0.782609,4.0,1.0,0.0,5.0,True,23.0,18.0
2008021136,8471219,35,G,,,,,,,,,,,,False,,
2008021137,8470093,30,G,0.0,59:36,21/22,13/15,2/2,36/39,0.923077,1.0,2.0,0.0,3.0,True,39.0,36.0
2008021137,8471403,31,G,,,,,,,,,,,,False,,
2008021137,8460703,30,G,,,,,,,,,,,,False,,
2008021137,8458988,35,G,0.0,59:49,20/21,4/4,0/0,24/25,0.96,1.0,0.0,0.0,1.0,True,25.0,24.0
2008021138,8471469,35,G,0.0,58:45,30/32,1/1,0/0,31/33,0.939394,2.0,0.0,0.0,2.0,True,33.0,31.0
2008021138,8468540,39,G,,,,,,,,,,,,False,,
2008021138,8473461,1,G,0.0,59:55,18/19,3/3,0/0,21/22,0.954545,1.0,0.0,0.0,1.0,True,22.0,21.0
2008021138,8470584,34,G,,,,,,,,,,,,False,,
2008021139,8469658,38,G,0.0,59:59,23/25,5/7,1/1,29/33,0.878788,2.0,2.0,0.0,4.0,True,33.0,29.0
2008021139,8459140,39,G,,,,,,,,,,,,False,,
2008021139,8471679,31,G,0.0,60:00,22/23,6/6,0/0,28/29,0.965517,1.0,0.0,0.0,1.0,True,29.0,28.0
2008021139,8470860,41,G,,,,,,,,,,,,False,,
2008021140,8470880,30,G,0.0,42:01,15/17,2/4,0/0,17/21,0.809524,2.0,2.0,0.0,4.0,True,21.0,17.0
2008021140,8467913,31,G,0.0,17:47,5/5,0/0,0/0,5/5,1.0,0.0,0.0,0.0,0.0,False,5.0,5.0
2008021140,8460712,29,G,,,,,,,,,,,,False,,
2008021140,8467950,31,G,0.0,60:00,25/27,4/4,1/1,30/32,0.9375,2.0,0.0,0.0,2.0,True,32.0,30.0
2008021141,8466141,1,G,0.0,64:00,28/29,5/5,0/0,33/34,0.970588,1.0,0.0,0.0,1.0,True,34.0,33.0
2008021141,8467391,30,G,,,,,,,,,,,,False,,
2008021141,8470216,29,G,,,,,,,,,,,,False,,
2008021141,8473404,32,G,0.0,63:42,16/17,0/1,1/1,17/19,0.894737,1.0,1.0,0.0,2.0,True,19.0,17.0
2008021142,8473972,1,G,0.0,60:00,18/20,9/10,1/1,28/31,0.903226,2.0,1.0,0.0,3.0,True,31.0,28.0
2008021142,8462044,35,G,,,,,,,,,,,,False,,
2008021142,8460806,35,G,0.0,58:40,15/17,5/7,0/0,20/24,0.833333,2.0,2.0,0.0,4.0,True,24.0,20.0
2008021142,8470074,38,G,,,,,,,,,,,,False,,
2008021143,8470266,31,G,,,,,,,,,,,,False,,
2008021143,8460612,35,G,0.0,60:00,22/24,3/3,1/1,26/28,0.928571,2.0,0.0,0.0,2.0,True,28.0,26.0
2008021143,8473975,31,G,,,,,,,,,,,,False,,
2008021143,8471734,32,G,0.0,59:17,26/27,6/8,0/0,32/35,0.914286,1.0,2.0,0.0,3.0,True,35.0,32.0
2008021144,8471186,34,G,,,,,,,,,,,,False,,
2008021144,8469732,35,G,0.0,59:48,38/40,0/2,0/0,38/42,0.904762,2.0,2.0,0.0,4.0,True,42.0,38.0
2008021144,8473575,40,G,,,,,,,,,,,,False,,
2008021144,8460535,60,G,0.0,60:00,22/24,2/3,0/0,24/27,0.888889,2.0,1.0,0.0,3.0,True,27.0,24.0
2008021145,8468011,30,G,0.0,64:30,24/27,2/2,1/1,27/30,0.9,3.0,0.0,0.0,3.0,True,30.0,27.0
2008021145,8468550,32,G,,,,,,,,,,,,False,,
2008021145,8460704,1,G,0.0,64:10,20/20,9/11,1/1,30/32,0.9375,0.0,2.0,0.0,2.0,True,32.0,30.0
2008021145,8471398,30,G,,,,,,,,,,,,False,,
2008021146,8467511,30,G,0.0,25:28,10/10,0/0,0/0,10/10,1.0,0.0,0.0,0.0,0.0,False,10.0,10.0
2008021146,8462047,43,G,0.0,33:03,24/27,1/1,0/0,25/28,0.892857,3.0,0.0,0.0,3.0,True,28.0,25.0
2008021146,8471302,1,G,,,,,,,,,,,,False,,
2008021146,8448382,31,G,0.0,59:43,29/30,3/4,0/0,32/34,0.941176,1.0,1.0,0.0,2.0,True,34.0,32.0
2008021147,8459463,1,G,,,,,,,,,,,,False,,
2008021147,8455710,30,G,0.0,60:00,24/28,5/7,2/2,31/37,0.837838,4.0,2.0,0.0,6.0,True,37.0,31.0
2008021147,8470594,29,G,0.0,60:00,21/22,1/1,2/2,24/25,0.96,1.0,0.0,0.0,1.0,True,25.0,24.0
2008021147,8464999,32,G,,,,,,,,,,,,False,,
2008021148,8471750,30,G,,,,,,,,,,,,False,,
2008021148,8462152,50,G,0.0,60:00,16/18,10/10,1/2,27/30,0.9,2.0,0.0,1.0,3.0,True,30.0,27.0
2008021148,8469658,38,G,,,,,,,,,,,,False,,
2008021148,8459140,39,G,0.0,60:00,14/14,1/2,1/1,16/17,0.941176,0.0,1.0,0.0,1.0,True,17.0,16.0
2008021149,8468524,30,G,,,,,,,,,,,,False,,
2008021149,8471219,35,G,0.0,59:48,21/21,2/2,0/0,23/23,1.0,0.0,0.0,0.0,0.0,True,23.0,23.0
2008021149,8467453,1,G,0.0,59:45,27/29,5/5,0/0,32/34,0.941176,2.0,0.0,0.0,2.0,True,34.0,32.0
2008021149,8469514,31,G,,,,,,,,,,,,False,,
2008021150,8470880,30,G,,,,,,,,,,,,False,,
2008021150,8467913,31,G,0.0,58:03,26/28,5/5,0/0,31/33,0.939394,2.0,0.0,0.0,2.0,True,33.0,31.0
2008021150,8460703,30,G,0.0,59:57,22/23,8/8,1/1,31/32,0.96875,1.0,0.0,0.0,1.0,True,32.0,31.0
2008021150,8458988,35,G,,,,,,,,,,,,False,,
2008021151,8462055,38,G,,,,,,,,,,,,False,,
2008021151,8470860,41,G,0.0,59:57,20/21,3/3,3/3,26/27,0.962963,1.0,0.0,0.0,1.0,True,27.0,26.0
2008021151,8471186,34,G,0.0,59:58,25/27,6/9,2/2,33/38,0.868421,2.0,3.0,0.0,5.0,True,38.0,33.0
2008021151,8469732,35,G,,,,,,,,,,,,False,,
2008021152,8468685,30,G,0.0,57:15,11/14,7/8,1/1,19/23,0.826087,3.0,1.0,0.0,4.0,True,23.0,19.0
2008021152,8465161,40,G,,,,,,,,,,,,False,,
2008021152,8470320,30,G,0.0,60:00,24/25,11/12,1/1,36/38,0.947368,1.0,1.0,0.0,2.0,True,38.0,36.0
2008021152,8468038,49,G,,,,,,,,,,,,False,,
2008021153,8471750,30,G,,,,,,,,,,,,False,,
2008021153,8462152,50,G,0.0,60:00,25/28,8/9,1/1,34/38,0.894737,3.0,1.0,0.0,4.0,True,38.0,34.0
2008021153,8469152,29,G,0.0,58:24,21/25,7/8,0/0,28/33,0.848485,4.0,1.0,0.0,5.0,True,33.0,28.0
2008021153,8458568,30,G,,,,,,,,,,,,False,,
2008021154,8470147,1,G,,,,,,,,,,,,False,,
2008021154,8462147,34,G,0.0,60:00,23/24,6/6,0/0,29/30,0.966667,1.0,0.0,0.0,1.0,True,30.0,29.0
2008021154,8470266,31,G,,,,,,,,,,,,False,,
2008021154,8460612,35,G,0.0,58:51,20/22,2/2,0/0,22/24,0.916667,2.0,0.0,0.0,2.0,True,24.0,22.0
2008021155,8460705,20,G,0.0,59:46,21/21,4/5,0/0,25/26,0.961538,0.0,1.0,0.0,1.0,True,26.0,25.0
2008021155,8462052,33,G,,,,,,,,,,,,False,,
2008021155,8460806,35,G,2.0,58:47,15/16,4/5,1/1,20/22,0.909091,1.0,1.0,0.0,2.0,True,22.0,20.0
2008021155,8470074,38,G,,,,,,,,,,,,False,,
2008021156,8473972,1,G,0.0,65:00,23/27,2/3,0/0,25/30,0.833333,4.0,1.0,0.0,5.0,True,30.0,25.0
2008021156,8462044,35,G,,,,,,,,,,,,False,,
2008021156,8466141,1,G,0.0,65:00,25/29,2/3,0/0,27/32,0.84375,4.0,1.0,0.0,5.0,True,32.0,27.0
2008021156,8467391,30,G,,,,,,,,,,,,False,,
2008021157,8473975,31,G,,,,,,,,,,,,False,,
2008021157,8471734,32,G,0.0,59:51,27/29,3/3,0/0,30/32,0.9375,2.0,0.0,0.0,2.0,True,32.0,30.0
2008021157,8468524,30,G,,,,,,,,,,,,False,,
2008021157,8471219,35,G,0.0,60:00,19/20,1/1,0/0,20/21,0.952381,1.0,0.0,0.0,1.0,True,21.0,20.0
2008021158,8470093,30,G,,,,,,,,,,,,False,,
2008021158,8471403,31,G,0.0,61:21,29/33,5/6,0/0,34/39,0.871795,4.0,1.0,0.0,5.0,True,39.0,34.0
2008021158,8459463,1,G,0.0,20:57,8/9,3/3,0/0,11/12,0.916667,1.0,0.0,0.0,1.0,True,12.0,11.0
2008021158,8455710,30,G,0.0,40:14,7/9,0/1,0/0,7/10,0.7,2.0,1.0,0.0,3.0,False,10.0,7.0
2008021159,8469675,29,G,0.0,49:02,22/27,1/2,1/1,24/30,0.8,5.0,1.0,0.0,6.0,True,30.0,24.0
2008021159,8448382,31,G,0.0,10:58,3/5,0/0,0/0,3/5,0.6,2.0,0.0,0.0,2.0,False,5.0,3.0
2008021159,8467511,30,G,,,,,,,,,,,,False,,
2008021159,8462047,43,G,0.0,59:51,25/29,0/1,2/2,27/32,0.84375,4.0,1.0,0.0,5.0,True,32.0,27.0
2008021160,8468011,30,G,0.0,61:18,24/25,8/11,1/1,33/37,0.891892,1.0,3.0,0.0,4.0,True,37.0,33.0
2008021160,8468550,32,G,,,,,,,,,,,,False,,
2008021160,8473575,40,G,0.0,61:47,18/22,7/8,0/0,25/30,0.833333,4.0,1.0,0.0,5.0,True,30.0,25.0
2008021160,8460535,60,G,,,,,,,,,,,,False,,
2008021161,8460704,1,G,0.0,60:00,26/27,9/9,0/0,35/36,0.972222,1.0,0.0,0.0,1.0,True,36.0,35.0
2008021161,8471398,30,G,,,,,,,,,,,,False,,
2008021161,8460712,29,G,,,,,,,,,,,,False,,
2008021161,8467950,31,G,0.0,59:09,24/27,4/4,1/1,29/32,0.90625,3.0,0.0,0.0,3.0,True,32.0,29.0
2008021162,8470147,1,G,0.0,00:12,0/0,0/0,0/0,0/0,,0.0,0.0,0.0,0.0,False,0.0,0.0
2008021162,8462147,34,G,0.0,59:45,15/18,7/8,2/2,24/28,0.857143,3.0,1.0,0.0,4.0,True,28.0,24.0
2008021162,8470216,29,G,,,,,,,,,,,,False,,
2008021162,8473404,32,G,0.0,59:56,19/19,7/7,1/1,27/27,1.0,0.0,0.0,0.0,0.0,True,27.0,27.0
2008021163,8471469,35,G,0.0,59:12,27/29,2/2,0/0,29/31,0.935484,2.0,0.0,0.0,2.0,True,31.0,29.0
2008021163,8468540,39,G,,,,,,,,,,,,False,,
2008021163,8469658,38,G,,,,,,,,,,,,False,,
2008021163,8459140,39,G,0.0,60:00,23/24,1/1,1/1,25/26,0.961538,1.0,0.0,0.0,1.0,True,26.0,25.0
2008021164,8468685,30,G,0.0,59:04,22/23,1/1,0/0,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2008021164,8465161,40,G,,,,,,,,,,,,False,,
2008021164,8460703,30,G,2.0,60:00,25/25,5/5,1/1,31/31,1.0,0.0,0.0,0.0,0.0,True,31.0,31.0
2008021164,8458988,35,G,,,,,,,,,,,,False,,
2008021165,8455710,30,G,0.0,60:00,29/31,6/6,0/0,35/37,0.945946,2.0,0.0,0.0,2.0,True,37.0,35.0
2008021165,8466339,35,G,,,,,,,,,,,,False,,
2008021165,8468011,30,G,0.0,40:00,17/19,2/3,0/0,19/22,0.863636,2.0,1.0,0.0,3.0,True,22.0,19.0
2008021165,8468550,32,G,0.0,18:51,6/6,0/0,0/0,6/6,1.0,0.0,0.0,0.0,0.0,False,6.0,6.0
2008021166,8462055,38,G,,,,,,,,,,,,False,,
2008021166,8470860,41,G,0.0,60:00,23/24,11/11,0/1,34/36,0.944444,1.0,0.0,1.0,2.0,True,36.0,34.0
2008021166,8469675,29,G,0.0,60:00,18/21,5/8,0/0,23/29,0.793103,3.0,3.0,0.0,6.0,True,29.0,23.0
2008021166,8448382,31,G,,,,,,,,,,,,False,,
2008021167,8467511,30,G,0.0,65:00,35/37,0/1,0/0,35/38,0.921053,2.0,1.0,0.0,3.0,True,38.0,35.0
2008021167,8462047,43,G,,,,,,,,,,,,False,,
2008021167,8470880,30,G,,,,,,,,,,,,False,,
2008021167,8467913,31,G,0.0,65:00,27/29,4/5,0/0,31/34,0.911765,2.0,1.0,0.0,3.0,True,34.0,31.0
2008021168,8470093,30,G,0.0,58:33,13/14,4/6,1/1,18/21,0.857143,1.0,2.0,0.0,3.0,True,21.0,18.0
2008021168,8471403,31,G,,,,,,,,,,,,False,,
2008021168,8471186,34,G,0.0,60:00,24/24,5/6,0/0,29/30,0.966667,0.0,1.0,0.0,1.0,True,30.0,29.0
2008021168,8469732,35,G,,,,,,,,,,,,False,,
2008021169,8470594,29,G,0.0,61:11,24/27,3/3,0/0,27/30,0.9,3.0,0.0,0.0,3.0,True,30.0,27.0
2008021169,8464999,32,G,,,,,,,,,,,,False,,
2008021169,8470320,30,G,0.0,61:11,30/32,2/2,1/1,33/35,0.942857,2.0,0.0,0.0,2.0,True,35.0,33.0
2008021169,8468038,49,G,,,,,,,,,,,,False,,
2008021170,8473461,1,G,0.0,65:00,22/25,7/8,0/0,29/33,0.878788,3.0,1.0,0.0,4.0,True,33.0,29.0
2008021170,8470584,34,G,,,,,,,,,,,,False,,
2008021170,8471469,35,G,0.0,65:00,17/20,1/2,1/1,19/23,0.826087,3.0,1.0,0.0,4.0,True,23.0,19.0
2008021170,8468540,39,G,,,,,,,,,,,,False,,
2008021171,8471750,30,G,,,,,,,,,,,,False,,
2008021171,8462152,50,G,0.0,60:16,16/21,3/3,0/0,19/24,0.791667,5.0,0.0,0.0,5.0,True,24.0,19.0
2008021171,8470266,31,G,,,,,,,,,,,,False,,
2008021171,8474488,33,G,0.0,60:16,19/22,3/4,0/0,22/26,0.846154,3.0,1.0,0.0,4.0,True,26.0,22.0
2008021172,8466141,1,G,0.0,59:33,15/18,4/5,1/1,20/24,0.833333,3.0,1.0,0.0,4.0,True,24.0,20.0
2008021172,8467391,30,G,,,,,,,,,,,,False,,
2008021172,8460806,35,G,0.0,59:58,29/31,12/13,2/2,43/46,0.934783,2.0,1.0,0.0,3.0,True,46.0,43.0
2008021172,8470074,38,G,,,,,,,,,,,,False,,
2008021173,8473972,1,G,0.0,60:00,23/24,5/6,0/0,28/30,0.933333,1.0,1.0,0.0,2.0,True,30.0,28.0
2008021173,8462044,35,G,,,,,,,,,,,,False,,
2008021173,8460705,20,G,0.0,59:44,22/26,1/2,0/0,23/28,0.821429,4.0,1.0,0.0,5.0,True,28.0,23.0
2008021173,8462052,33,G,,,,,,,,,,,,False,,
2008021174,8468524,30,G,,,,,,,,,,,,False,,
2008021174,8471219,35,G,0.0,59:55,24/28,2/4,0/0,26/32,0.8125,4.0,2.0,0.0,6.0,True,32.0,26.0
2008021174,8473975,31,G,,,,,,,,,,,,False,,
2008021174,8471734,32,G,0.0,60:00,26/27,3/3,0/0,29/30,0.966667,1.0,0.0,0.0,1.0,True,30.0,29.0
2008021175,8460704,1,G,0.0,58:59,21/25,5/6,1/1,27/32,0.84375,4.0,1.0,0.0,5.0,True,32.0,27.0
2008021175,8471715,31,G,,,,,,,,,,,,False,,
2008021175,8473575,40,G,,,,,,,,,,,,False,,
2008021175,8460535,60,G,0.0,60:00,10/13,6/6,4/5,20/24,0.833333,3.0,0.0,1.0,4.0,True,24.0,20.0
2008021176,8470594,29,G,0.0,58:06,17/20,3/4,2/2,22/26,0.846154,3.0,1.0,0.0,4.0,True,26.0,22.0
2008021176,8464999,32,G,,,,,,,,,,,,False,,
2008021176,8460712,29,G,0.0,59:42,39/40,2/3,0/0,41/43,0.953488,1.0,1.0,0.0,2.0,True,43.0,41.0
2008021176,8467950,31,G,,,,,,,,,,,,False,,
2008021177,8470216,29,G,,,,,,,,,,,,False,,
2008021177,8473404,32,G,0.0,59:31,33/36,6/6,2/2,41/44,0.931818,3.0,0.0,0.0,3.0,True,44.0,41.0
2008021177,8469152,29,G,,,,,,,,,,,,False,,
2008021177,8458568,30,G,0.0,59:22,19/21,2/2,0/0,21/23,0.913043,2.0,0.0,0.0,2.0,True,23.0,21.0
2008021178,8469658,38,G,,,,,,,,,,,,False,,
2008021178,8459140,39,G,0.0,63:10,17/17,3/3,0/0,20/20,1.0,0.0,0.0,0.0,0.0,True,20.0,20.0
2008021178,8473461,1,G,0.0,63:10,22/23,1/1,1/1,24/25,0.96,1.0,0.0,0.0,1.0,True,25.0,24.0
2008021178,8470584,34,G,,,,,,,,,,,,False,,
2008021179,8460705,20,G,,,,,,,,,,,,False,,
2008021179,8462052,33,G,2.0,59:50,17/17,0/1,2/3,19/21,0.904762,0.0,1.0,1.0,2.0,True,21.0,19.0
2008021179,8473972,1,G,0.0,58:28,20/21,3/5,0/0,23/26,0.884615,1.0,2.0,0.0,3.0,True,26.0,23.0
2008021179,8462044,35,G,,,,,,,,,,,,False,,
2008021180,8467453,1,G,,,,,,,,,,,,False,,
2008021180,8469514,31,G,0.0,60:00,16/17,4/4,0/0,20/21,0.952381,1.0,0.0,0.0,1.0,True,21.0,20.0
2008021180,8466141,1,G,0.0,60:00,20/24,2/2,0/0,22/26,0.846154,4.0,0.0,0.0,4.0,True,26.0,22.0
2008021180,8467391,30,G,,,,,,,,,,,,False,,
2008021181,8469152,29,G,,,,,,,,,,,,False,,
2008021181,8458568,30,G,0.0,59:49,27/28,5/5,0/0,32/33,0.969697,1.0,0.0,0.0,1.0,True,33.0,32.0
2008021181,8468011,30,G,0.0,58:45,25/27,2/3,1/1,28/31,0.903226,2.0,1.0,0.0,3.0,True,31.0,28.0
2008021181,8468550,32,G,,,,,,,,,,,,False,,
2008021182,8470880,30,G,,,,,,,,,,,,False,,
2008021182,8467913,31,G,0.0,60:00,13/15,3/3,4/4,20/22,0.909091,2.0,0.0,0.0,2.0,True,22.0,20.0
2008021182,8471679,31,G,,,,,,,,,,,,False,,
2008021182,8470860,41,G,0.0,58:19,12/14,6/7,2/2,20/23,0.869565,2.0,1.0,0.0,3.0,True,23.0,20.0
2008021183,8473975,31,G,0.0,60:00,28/32,6/6,0/0,34/38,0.894737,4.0,0.0,0.0,4.0,True,38.0,34.0
2008021183,8471734,32,G,,,,,,,,,,,,False,,
2008021183,8470147,1,G,,,,,,,,,,,,False,,
2008021183,8462147,34,G,0.0,59:59,16/17,6/6,1/1,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2008021184,8469675,29,G,0.0,59:57,27/27,20/21,0/0,47/48,0.979167,0.0,1.0,0.0,1.0,True,48.0,47.0
2008021184,8448382,31,G,,,,,,,,,,,,False,,
2008021184,8455710,30,G,0.0,60:00,11/15,2/2,1/1,14/18,0.777778,4.0,0.0,0.0,4.0,True,18.0,14.0
2008021184,8466339,35,G,,,,,,,,,,,,False,,
2008021185,8471679,31,G,0.0,58:31,35/38,5/5,1/1,41/44,0.931818,3.0,0.0,0.0,3.0,True,44.0,41.0
2008021185,8470860,41,G,,,,,,,,,,,,False,,
2008021185,8468685,30,G,0.0,59:43,22/23,2/2,0/0,24/25,0.96,1.0,0.0,0.0,1.0,True,25.0,24.0
2008021185,8465161,40,G,,,,,,,,,,,,False,,
2008021186,8460712,29,G,0.0,58:46,22/24,3/3,3/3,28/30,0.933333,2.0,0.0,0.0,2.0,True,30.0,28.0
2008021186,8467950,31,G,,,,,,,,,,,,False,,
2008021186,8467511,30,G,,,,,,,,,,,,False,,
2008021186,8462047,43,G,0.0,60:00,22/23,6/6,1/1,29/30,0.966667,1.0,0.0,0.0,1.0,True,30.0,29.0
2008021187,8471186,34,G,0.0,20:00,3/6,4/4,0/0,7/10,0.7,3.0,0.0,0.0,3.0,True,10.0,7.0
2008021187,8469732,35,G,0.0,40:00,22/24,19/23,0/0,41/47,0.87234,2.0,4.0,0.0,6.0,False,47.0,41.0
2008021187,8470320,30,G,0.0,59:58,11/11,0/0,1/1,12/12,1.0,0.0,0.0,0.0,0.0,True,12.0,12.0
2008021187,8468038,49,G,,,,,,,,,,,,False,,
2008021188,8473575,40,G,0.0,59:56,23/25,6/6,0/0,29/31,0.935484,2.0,0.0,0.0,2.0,True,31.0,29.0
2008021188,8460535,60,G,,,,,,,,,,,,False,,
2008021188,8460704,1,G,,,,,,,,,,,,False,,
2008021188,8471715,31,G,0.0,58:30,21/25,0/0,1/1,22/26,0.846154,4.0,0.0,0.0,4.0,True,26.0,22.0
2008021189,8460703,30,G,,,,,,,,,,,,False,,
2008021189,8458988,35,G,0.0,59:03,16/17,8/9,5/6,29/32,0.90625,1.0,1.0,1.0,3.0,True,32.0,29.0
2008021189,8470880,30,G,,,,,,,,,,,,False,,
2008021189,8467913,31,G,0.0,59:48,22/23,7/8,2/2,31/33,0.939394,1.0,1.0,0.0,2.0,True,33.0,31.0
2008021190,8470594,29,G,0.0,59:54,27/30,5/5,1/2,33/37,0.891892,3.0,0.0,1.0,4.0,True,37.0,33.0
2008021190,8464999,32,G,,,,,,,,,,,,False,,
2008021190,8470093,30,G,,,,,,,,,,,,False,,
2008021190,8471403,31,G,0.0,58:48,13/16,8/10,4/4,25/30,0.833333,3.0,2.0,0.0,5.0,True,30.0,25.0
2008021191,8469658,38,G,,,,,,,,,,,,False,,
2008021191,8459140,39,G,0.0,60:00,20/21,2/3,0/0,22/24,0.916667,1.0,1.0,0.0,2.0,True,24.0,22.0
2008021191,8471469,35,G,0.0,59:00,24/27,0/0,0/0,24/27,0.888889,3.0,0.0,0.0,3.0,True,27.0,24.0
2008021191,8468540,39,G,,,,,,,,,,,,False,,
2008021192,8470266,31,G,,,,,,,,,,,,False,,
2008021192,8474488,33,G,0.0,59:46,24/25,4/6,1/1,29/32,0.90625,1.0,2.0,0.0,3.0,True,32.0,29.0
2008021192,8470216,29,G,,,,,,,,,,,,False,,
2008021192,8473404,32,G,0.0,59:52,23/24,1/1,3/3,27/28,0.964286,1.0,0.0,0.0,1.0,True,28.0,27.0
2008021193,8473975,31,G,,,,,,,,,,,,False,,
2008021193,8471734,32,G,0.0,60:00,35/36,3/3,0/0,38/39,0.974359,1.0,0.0,0.0,1.0,True,39.0,38.0
2008021193,8460806,35,G,0.0,59:13,27/29,0/0,0/0,27/29,0.931034,2.0,0.0,0.0,2.0,True,29.0,27.0
2008021193,8470074,38,G,,,,,,,,,,,,False,,
2008021194,8470147,1,G,,,,,,,,,,,,False,,
2008021194,8462147,34,G,0.0,60:00,17/20,3/4,1/1,21/25,0.84,3.0,1.0,0.0,4.0,True,25.0,21.0
2008021194,8466141,1,G,0.0,59:50,36/37,10/10,0/0,46/47,0.978723,1.0,0.0,0.0,1.0,True,47.0,46.0
2008021194,8467391,30,G,,,,,,,,,,,,False,,
2008021195,8471750,30,G,,,,,,,,,,,,False,,
2008021195,8462152,50,G,0.0,60:00,21/22,6/6,1/1,28/29,0.965517,1.0,0.0,0.0,1.0,True,29.0,28.0
2008021195,8468524,30,G,0.0,40:00,15/19,2/2,0/0,17/21,0.809524,4.0,0.0,0.0,4.0,True,21.0,17.0
2008021195,8471219,35,G,0.0,19:45,2/3,0/0,0/0,2/3,0.666667,1.0,0.0,0.0,1.0,False,3.0,2.0
2008021196,8467453,1,G,,,,,,,,,,,,False,,
2008021196,8469514,31,G,0.0,65:00,20/20,10/10,0/0,30/30,1.0,0.0,0.0,0.0,0.0,True,30.0,30.0
2008021196,8460705,20,G,2.0,65:00,17/17,2/2,1/1,20/20,1.0,0.0,0.0,0.0,0.0,True,20.0,20.0
2008021196,8462052,33,G,,,,,,,,,,,,False,,
2008021197,8468011,30,G,0.0,60:00,19/20,13/13,0/0,32/33,0.969697,1.0,0.0,0.0,1.0,True,33.0,32.0
2008021197,8468550,32,G,,,,,,,,,,,,False,,
2008021197,8469675,29,G,,,,,,,,,,,,False,,
2008021197,8448382,31,G,0.0,57:54,26/28,0/1,0/0,26/29,0.896552,2.0,1.0,0.0,3.0,True,29.0,26.0
2008021198,8473461,1,G,0.0,65:00,21/23,3/4,0/0,24/27,0.888889,2.0,1.0,0.0,3.0,True,27.0,24.0
2008021198,8470584,34,G,,,,,,,,,,,,False,,
2008021198,8469658,38,G,,,,,,,,,,,,False,,
2008021198,8459140,39,G,0.0,65:00,18/21,1/1,0/0,19/22,0.863636,3.0,0.0,0.0,3.0,True,22.0,19.0
2008021199,8471679,31,G,0.0,62:36,19/22,7/9,2/2,28/33,0.848485,3.0,2.0,0.0,5.0,True,33.0,28.0
2008021199,8470860,41,G,,,,,,,,,,,,False,,
2008021199,8460703,30,G,0.0,62:42,27/28,7/10,1/1,35/39,0.897436,1.0,3.0,0.0,4.0,True,39.0,35.0
2008021199,8458988,35,G,,,,,,,,,,,,False,,
2008021200,8467511,30,G,,,,,,,,,,,,False,,
2008021200,8462047,43,G,0.0,59:13,28/30,1/1,0/0,29/31,0.935484,2.0,0.0,0.0,2.0,True,31.0,29.0
2008021200,8468685,30,G,0.0,60:00,33/33,3/4,1/1,37/38,0.973684,0.0,1.0,0.0,1.0,True,38.0,37.0
2008021200,8465161,40,G,,,,,,,,,,,,False,,
2008021201,8468011,30,G,0.0,59:52,21/21,2/3,3/3,26/27,0.962963,0.0,1.0,0.0,1.0,True,27.0,26.0
2008021201,8468550,32,G,,,,,,,,,,,,False,,
2008021201,8470320,30,G,0.0,30:13,9/13,0/0,0/0,9/13,0.692308,4.0,0.0,0.0,4.0,True,13.0,9.0
2008021201,8468038,49,G,0.0,29:47,8/8,2/2,1/2,11/12,0.916667,0.0,0.0,1.0,1.0,False,12.0,11.0
2008021202,8460712,29,G,0.0,59:47,17/17,5/6,1/2,23/25,0.92,0.0,1.0,1.0,2.0,True,25.0,23.0
2008021202,8467950,31,G,,,,,,,,,,,,False,,
2008021202,8460704,1,G,0.0,58:27,19/21,9/10,0/0,28/31,0.903226,2.0,1.0,0.0,3.0,True,31.0,28.0
2008021202,8470140,32,G,,,,,,,,,,,,False,,
