season,seriesLetter,seriesLogo,neededToWin,length,gameId,gameNumber,gameDate,awayTeamId,awayTeamAbbrev,awayTeamScore,homeTeamId,homeTeamAbbrev,homeTeamScore,gameCenterLink,seriesStatusTopSeedWins,seriesStatusBottomSeedWins,fullCoverageURL,lastPeriodType,roundNumber,seriesLink,bottomSeedId,carousel_bottomSeedWins,topSeedId,carousel_topSeedWins
20202021,a,,4,7,2020030111,1,,2,NYI,4,5,PIT,3,/gamecenter/nyi-vs-pit/2021/05/16/2020030111,0,1,,OT,1,/schedule/playoff-series/2021/series-a/islanders-vs-penguins,2,4,5,2
20202021,a,,4,7,2020030112,2,,2,NYI,1,5,PIT,2,/gamecenter/nyi-vs-pit/2021/05/18/2020030112,1,1,,REG,1,/schedule/playoff-series/2021/series-a/islanders-vs-penguins,2,4,5,2
20202021,a,,4,7,2020030113,3,,5,PIT,5,2,NYI,4,/gamecenter/pit-vs-nyi/2021/05/20/2020030113,2,1,,REG,1,/schedule/playoff-series/2021/series-a/islanders-vs-penguins,2,4,5,2
20202021,a,,4,7,2020030114,4,,5,PIT,1,2,NYI,4,/gamecenter/pit-vs-nyi/2021/05/22/2020030114,2,2,,REG,1,/schedule/playoff-series/2021/series-a/islanders-vs-penguins,2,4,5,2
20202021,a,,4,7,2020030115,5,,2,NYI,3,5,PIT,2,/gamecenter/nyi-vs-pit/2021/05/24/2020030115,2,3,,OT,1,/schedule/playoff-series/2021/series-a/islanders-vs-penguins,2,4,5,2
20202021,a,,4,7,2020030116,6,,5,PIT,3,2,NYI,5,/gamecenter/pit-vs-nyi/2021/05/26/2020030116,2,4,,REG,1,/schedule/playoff-series/2021/series-a/islanders-vs-penguins,2,4,5,2
20202021,b,,4,7,2020030121,1,,6,BOS,2,15,WSH,3,/gamecenter/bos-vs-wsh/2021/05/15/2020030121,1,0,,OT,1,/schedule/playoff-series/2021/series-b/bruins-vs-capitals,6,4,15,1
20202021,b,,4,7,2020030122,2,,6,BOS,4,15,WSH,3,/gamecenter/bos-vs-wsh/2021/05/17/2020030122,1,1,,OT,1,/schedule/playoff-series/2021/series-b/bruins-vs-capitals,6,4,15,1
20202021,b,,4,7,2020030123,3,,15,WSH,2,6,BOS,3,/gamecenter/wsh-vs-bos/2021/05/19/2020030123,1,2,,OT,1,/schedule/playoff-series/2021/series-b/bruins-vs-capitals,6,4,15,1
20202021,b,,4,7,2020030124,4,,15,WSH,1,6,BOS,4,/gamecenter/wsh-vs-bos/2021/05/21/2020030124,1,3,,REG,1,/schedule/playoff-series/2021/series-b/bruins-vs-capitals,6,4,15,1
20202021,b,,4,7,2020030125,5,,6,BOS,3,15,WSH,1,/gamecenter/bos-vs-wsh/2021/05/23/2020030125,1,4,,REG,1,/schedule/playoff-series/2021/series-b/bruins-vs-capitals,6,4,15,1
20202021,c,,4,7,2020030131,1,,18,NSH,2,12,CAR,5,/gamecenter/nsh-vs-car/2021/05/17/2020030131,1,0,,REG,1,/schedule/playoff-series/2021/series-c/predators-vs-hurricanes,18,2,12,4
20202021,c,,4,7,2020030132,2,,18,NSH,0,12,CAR,3,/gamecenter/nsh-vs-car/2021/05/19/2020030132,2,0,,REG,1,/schedule/playoff-series/2021/series-c/predators-vs-hurricanes,18,2,12,4
20202021,c,,4,7,2020030133,3,,12,CAR,4,18,NSH,5,/gamecenter/car-vs-nsh/2021/05/21/2020030133,2,1,,OT,1,/schedule/playoff-series/2021/series-c/predators-vs-hurricanes,18,2,12,4
20202021,c,,4,7,2020030134,4,,12,CAR,3,18,NSH,4,/gamecenter/car-vs-nsh/2021/05/23/2020030134,2,2,,OT,1,/schedule/playoff-series/2021/series-c/predators-vs-hurricanes,18,2,12,4
20202021,c,,4,7,2020030135,5,,18,NSH,2,12,CAR,3,/gamecenter/nsh-vs-car/2021/05/25/2020030135,3,2,,OT,1,/schedule/playoff-series/2021/series-c/predators-vs-hurricanes,18,2,12,4
20202021,c,,4,7,2020030136,6,,12,CAR,4,18,NSH,3,/gamecenter/car-vs-nsh/2021/05/27/2020030136,4,2,,OT,1,/schedule/playoff-series/2021/series-c/predators-vs-hurricanes,18,2,12,4
20202021,d,,4,7,2020030141,1,,14,TBL,5,13,FLA,4,/gamecenter/tbl-vs-fla/2021/05/16/2020030141,0,1,,REG,1,/schedule/playoff-series/2021/series-d/lightning-vs-panthers,14,4,13,2
20202021,d,,4,7,2020030142,2,,14,TBL,3,13,FLA,1,/gamecenter/tbl-vs-fla/2021/05/18/2020030142,0,2,,REG,1,/schedule/playoff-series/2021/series-d/lightning-vs-panthers,14,4,13,2
20202021,d,,4,7,2020030143,3,,13,FLA,6,14,TBL,5,/gamecenter/fla-vs-tbl/2021/05/20/2020030143,1,2,,OT,1,/schedule/playoff-series/2021/series-d/lightning-vs-panthers,14,4,13,2
20202021,d,,4,7,2020030144,4,,13,FLA,2,14,TBL,6,/gamecenter/fla-vs-tbl/2021/05/22/2020030144,1,3,,REG,1,/schedule/playoff-series/2021/series-d/lightning-vs-panthers,14,4,13,2
20202021,d,,4,7,2020030145,5,,14,TBL,1,13,FLA,4,/gamecenter/tbl-vs-fla/2021/05/24/2020030145,2,3,,REG,1,/schedule/playoff-series/2021/series-d/lightning-vs-panthers,14,4,13,2
20202021,d,,4,7,2020030146,6,,13,FLA,0,14,TBL,4,/gamecenter/fla-vs-tbl/2021/05/26/2020030146,2,4,,REG,1,/schedule/playoff-series/2021/series-d/lightning-vs-panthers,14,4,13,2
20202021,e,,4,7,2020030151,1,,19,STL,1,21,COL,4,/gamecenter/stl-vs-col/2021/05/17/2020030151,1,0,,REG,1,/schedule/playoff-series/2021/series-e/blues-vs-avalanche,19,0,21,4
20202021,e,,4,7,2020030152,2,,19,STL,3,21,COL,6,/gamecenter/stl-vs-col/2021/05/19/2020030152,2,0,,REG,1,/schedule/playoff-series/2021/series-e/blues-vs-avalanche,19,0,21,4
20202021,e,,4,7,2020030153,3,,21,COL,5,19,STL,1,/gamecenter/col-vs-stl/2021/05/21/2020030153,3,0,,REG,1,/schedule/playoff-series/2021/series-e/blues-vs-avalanche,19,0,21,4
20202021,e,,4,7,2020030154,4,,21,COL,5,19,STL,2,/gamecenter/col-vs-stl/2021/05/23/2020030154,4,0,,REG,1,/schedule/playoff-series/2021/series-e/blues-vs-avalanche,19,0,21,4
20202021,f,,4,7,2020030161,1,,30,MIN,1,54,VGK,0,/gamecenter/min-vs-vgk/2021/05/16/2020030161,0,1,,OT,1,/schedule/playoff-series/2021/series-f/wild-vs-goldenknights,30,3,54,4
20202021,f,,4,7,2020030162,2,,30,MIN,1,54,VGK,3,/gamecenter/min-vs-vgk/2021/05/18/2020030162,1,1,,REG,1,/schedule/playoff-series/2021/series-f/wild-vs-goldenknights,30,3,54,4
20202021,f,,4,7,2020030163,3,,54,VGK,5,30,MIN,2,/gamecenter/vgk-vs-min/2021/05/20/2020030163,2,1,,REG,1,/schedule/playoff-series/2021/series-f/wild-vs-goldenknights,30,3,54,4
20202021,f,,4,7,2020030164,4,,54,VGK,4,30,MIN,0,/gamecenter/vgk-vs-min/2021/05/22/2020030164,3,1,,REG,1,/schedule/playoff-series/2021/series-f/wild-vs-goldenknights,30,3,54,4
20202021,f,,4,7,2020030165,5,,30,MIN,4,54,VGK,2,/gamecenter/min-vs-vgk/2021/05/24/2020030165,3,2,,REG,1,/schedule/playoff-series/2021/series-f/wild-vs-goldenknights,30,3,54,4
20202021,f,,4,7,2020030166,6,,54,VGK,0,30,MIN,3,/gamecenter/vgk-vs-min/2021/05/26/2020030166,3,3,,REG,1,/schedule/playoff-series/2021/series-f/wild-vs-goldenknights,30,3,54,4
20202021,f,,4,7,2020030167,7,,30,MIN,2,54,VGK,6,/gamecenter/min-vs-vgk/2021/05/28/2020030167,4,3,,REG,1,/schedule/playoff-series/2021/series-f/wild-vs-goldenknights,30,3,54,4
20202021,g,,4,7,2020030171,1,,8,MTL,2,10,TOR,1,/gamecenter/mtl-vs-tor/2021/05/20/2020030171,0,1,,REG,1,/schedule/playoff-series/2021/series-g/canadiens-vs-mapleleafs,8,4,10,3
20202021,g,,4,7,2020030172,2,,8,MTL,1,10,TOR,5,/gamecenter/mtl-vs-tor/2021/05/22/2020030172,1,1,,REG,1,/schedule/playoff-series/2021/series-g/canadiens-vs-mapleleafs,8,4,10,3
20202021,g,,4,7,2020030173,3,,10,TOR,2,8,MTL,1,/gamecenter/tor-vs-mtl/2021/05/24/2020030173,2,1,,REG,1,/schedule/playoff-series/2021/series-g/canadiens-vs-mapleleafs,8,4,10,3
20202021,g,,4,7,2020030174,4,,10,TOR,4,8,MTL,0,/gamecenter/tor-vs-mtl/2021/05/25/2020030174,3,1,,REG,1,/schedule/playoff-series/2021/series-g/canadiens-vs-mapleleafs,8,4,10,3
20202021,g,,4,7,2020030175,5,,8,MTL,4,10,TOR,3,/gamecenter/mtl-vs-tor/2021/05/27/2020030175,3,2,,OT,1,/schedule/playoff-series/2021/series-g/canadiens-vs-mapleleafs,8,4,10,3
20202021,g,,4,7,2020030176,6,,10,TOR,2,8,MTL,3,/gamecenter/tor-vs-mtl/2021/05/29/2020030176,3,3,,OT,1,/schedule/playoff-series/2021/series-g/canadiens-vs-mapleleafs,8,4,10,3
20202021,g,,4,7,2020030177,7,,8,MTL,3,10,TOR,1,/gamecenter/mtl-vs-tor/2021/05/31/2020030177,3,4,,REG,1,/schedule/playoff-series/2021/series-g/canadiens-vs-mapleleafs,8,4,10,3
20202021,h,,4,7,2020030181,1,,52,WPG,4,22,EDM,1,/gamecenter/wpg-vs-edm/2021/05/19/2020030181,0,1,,REG,1,/schedule/playoff-series/2021/series-h/jets-vs-oilers,52,4,22,0
20202021,h,,4,7,2020030182,2,,52,WPG,1,22,EDM,0,/gamecenter/wpg-vs-edm/2021/05/21/2020030182,0,2,,OT,1,/schedule/playoff-series/2021/series-h/jets-vs-oilers,52,4,22,0
20202021,h,,4,7,2020030183,3,,22,EDM,4,52,WPG,5,/gamecenter/edm-vs-wpg/2021/05/23/2020030183,0,3,,OT,1,/schedule/playoff-series/2021/series-h/jets-vs-oilers,52,4,22,0
20202021,h,,4,7,2020030184,4,,22,EDM,3,52,WPG,4,/gamecenter/edm-vs-wpg/2021/05/24/2020030184,0,4,,OT,1,/schedule/playoff-series/2021/series-h/jets-vs-oilers,52,4,22,0
20202021,i,,4,7,2020030211,1,,2,NYI,2,6,BOS,5,/gamecenter/nyi-vs-bos/2021/05/29/2020030211,1,0,,REG,2,/schedule/playoff-series/2021/series-i/islanders-vs-bruins,2,4,6,2
20202021,i,,4,7,2020030212,2,,2,NYI,4,6,BOS,3,/gamecenter/nyi-vs-bos/2021/05/31/2020030212,1,1,,OT,2,/schedule/playoff-series/2021/series-i/islanders-vs-bruins,2,4,6,2
20202021,i,,4,7,2020030213,3,,6,BOS,2,2,NYI,1,/gamecenter/bos-vs-nyi/2021/06/03/2020030213,2,1,,OT,2,/schedule/playoff-series/2021/series-i/islanders-vs-bruins,2,4,6,2
20202021,i,,4,7,2020030214,4,,6,BOS,1,2,NYI,4,/gamecenter/bos-vs-nyi/2021/06/05/2020030214,2,2,,REG,2,/schedule/playoff-series/2021/series-i/islanders-vs-bruins,2,4,6,2
20202021,i,,4,7,2020030215,5,,2,NYI,5,6,BOS,4,/gamecenter/nyi-vs-bos/2021/06/07/2020030215,2,3,,REG,2,/schedule/playoff-series/2021/series-i/islanders-vs-bruins,2,4,6,2
20202021,i,,4,7,2020030216,6,,6,BOS,2,2,NYI,6,/gamecenter/bos-vs-nyi/2021/06/09/2020030216,2,4,,REG,2,/schedule/playoff-series/2021/series-i/islanders-vs-bruins,2,4,6,2
20202021,j,,4,7,2020030221,1,,14,TBL,2,12,CAR,1,/gamecenter/tbl-vs-car/2021/05/30/2020030221,0,1,,REG,2,/schedule/playoff-series/2021/series-j/lightning-vs-hurricanes,14,4,12,1
20202021,j,,4,7,2020030222,2,,14,TBL,2,12,CAR,1,/gamecenter/tbl-vs-car/2021/06/01/2020030222,0,2,,REG,2,/schedule/playoff-series/2021/series-j/lightning-vs-hurricanes,14,4,12,1
20202021,j,,4,7,2020030223,3,,12,CAR,3,14,TBL,2,/gamecenter/car-vs-tbl/2021/06/03/2020030223,1,2,,OT,2,/schedule/playoff-series/2021/series-j/lightning-vs-hurricanes,14,4,12,1
20202021,j,,4,7,2020030224,4,,12,CAR,4,14,TBL,6,/gamecenter/car-vs-tbl/2021/06/05/2020030224,1,3,,REG,2,/schedule/playoff-series/2021/series-j/lightning-vs-hurricanes,14,4,12,1
20202021,j,,4,7,2020030225,5,,14,TBL,2,12,CAR,0,/gamecenter/tbl-vs-car/2021/06/08/2020030225,1,4,,REG,2,/schedule/playoff-series/2021/series-j/lightning-vs-hurricanes,14,4,12,1
20202021,k,,4,7,2020030231,1,,54,VGK,1,21,COL,7,/gamecenter/vgk-vs-col/2021/05/30/2020030231,1,0,,REG,2,/schedule/playoff-series/2021/series-k/goldenknights-vs-avalanche,54,4,21,2
20202021,k,,4,7,2020030232,2,,54,VGK,2,21,COL,3,/gamecenter/vgk-vs-col/2021/06/02/2020030232,2,0,,OT,2,/schedule/playoff-series/2021/series-k/goldenknights-vs-avalanche,54,4,21,2
20202021,k,,4,7,2020030233,3,,21,COL,2,54,VGK,3,/gamecenter/col-vs-vgk/2021/06/04/2020030233,2,1,,REG,2,/schedule/playoff-series/2021/series-k/goldenknights-vs-avalanche,54,4,21,2
20202021,k,,4,7,2020030234,4,,21,COL,1,54,VGK,5,/gamecenter/col-vs-vgk/2021/06/06/2020030234,2,2,,REG,2,/schedule/playoff-series/2021/series-k/goldenknights-vs-avalanche,54,4,21,2
20202021,k,,4,7,2020030235,5,,54,VGK,3,21,COL,2,/gamecenter/vgk-vs-col/2021/06/08/2020030235,2,3,,OT,2,/schedule/playoff-series/2021/series-k/goldenknights-vs-avalanche,54,4,21,2
20202021,k,,4,7,2020030236,6,,21,COL,3,54,VGK,6,/gamecenter/col-vs-vgk/2021/06/10/2020030236,2,4,,REG,2,/schedule/playoff-series/2021/series-k/goldenknights-vs-avalanche,54,4,21,2
20202021,l,,4,7,2020030241,1,,8,MTL,5,52,WPG,3,/gamecenter/mtl-vs-wpg/2021/06/02/2020030241,0,1,,REG,2,/schedule/playoff-series/2021/series-l/canadiens-vs-jets,8,4,52,0
20202021,l,,4,7,2020030242,2,,8,MTL,1,52,WPG,0,/gamecenter/mtl-vs-wpg/2021/06/04/2020030242,0,2,,REG,2,/schedule/playoff-series/2021/series-l/canadiens-vs-jets,8,4,52,0
20202021,l,,4,7,2020030243,3,,52,WPG,1,8,MTL,5,/gamecenter/wpg-vs-mtl/2021/06/06/2020030243,0,3,,REG,2,/schedule/playoff-series/2021/series-l/canadiens-vs-jets,8,4,52,0
20202021,l,,4,7,2020030244,4,,52,WPG,2,8,MTL,3,/gamecenter/wpg-vs-mtl/2021/06/07/2020030244,0,4,,OT,2,/schedule/playoff-series/2021/series-l/canadiens-vs-jets,8,4,52,0
20202021,m,,4,7,2020030311,1,,8,MTL,1,54,VGK,4,/gamecenter/mtl-vs-vgk/2021/06/14/2020030311,1,0,,REG,3,/schedule/playoff-series/2021/series-m/canadiens-vs-goldenknights,8,4,54,2
20202021,m,,4,7,2020030312,2,,8,MTL,3,54,VGK,2,/gamecenter/mtl-vs-vgk/2021/06/16/2020030312,1,1,,REG,3,/schedule/playoff-series/2021/series-m/canadiens-vs-goldenknights,8,4,54,2
20202021,m,,4,7,2020030313,3,,54,VGK,2,8,MTL,3,/gamecenter/vgk-vs-mtl/2021/06/18/2020030313,1,2,,OT,3,/schedule/playoff-series/2021/series-m/canadiens-vs-goldenknights,8,4,54,2
20202021,m,,4,7,2020030314,4,,54,VGK,2,8,MTL,1,/gamecenter/vgk-vs-mtl/2021/06/20/2020030314,2,2,,OT,3,/schedule/playoff-series/2021/series-m/canadiens-vs-goldenknights,8,4,54,2
20202021,m,,4,7,2020030315,5,,8,MTL,4,54,VGK,1,/gamecenter/mtl-vs-vgk/2021/06/22/2020030315,2,3,,REG,3,/schedule/playoff-series/2021/series-m/canadiens-vs-goldenknights,8,4,54,2
20202021,m,,4,7,2020030316,6,,54,VGK,2,8,MTL,3,/gamecenter/vgk-vs-mtl/2021/06/24/2020030316,2,4,,OT,3,/schedule/playoff-series/2021/series-m/canadiens-vs-goldenknights,8,4,54,2
20202021,n,,4,7,2020030321,1,,2,NYI,2,14,TBL,1,/gamecenter/nyi-vs-tbl/2021/06/13/2020030321,0,1,,REG,3,/schedule/playoff-series/2021/series-n/islanders-vs-lightning,2,3,14,4
20202021,n,,4,7,2020030322,2,,2,NYI,2,14,TBL,4,/gamecenter/nyi-vs-tbl/2021/06/15/2020030322,1,1,,REG,3,/schedule/playoff-series/2021/series-n/islanders-vs-lightning,2,3,14,4
20202021,n,,4,7,2020030323,3,,14,TBL,2,2,NYI,1,/gamecenter/tbl-vs-nyi/2021/06/17/2020030323,2,1,,REG,3,/schedule/playoff-series/2021/series-n/islanders-vs-lightning,2,3,14,4
20202021,n,,4,7,2020030324,4,,14,TBL,2,2,NYI,3,/gamecenter/tbl-vs-nyi/2021/06/19/2020030324,2,2,,REG,3,/schedule/playoff-series/2021/series-n/islanders-vs-lightning,2,3,14,4
20202021,n,,4,7,2020030325,5,,2,NYI,0,14,TBL,8,/gamecenter/nyi-vs-tbl/2021/06/21/2020030325,3,2,,REG,3,/schedule/playoff-series/2021/series-n/islanders-vs-lightning,2,3,14,4
20202021,n,,4,7,2020030326,6,,14,TBL,2,2,NYI,3,/gamecenter/tbl-vs-nyi/2021/06/23/2020030326,3,3,,OT,3,/schedule/playoff-series/2021/series-n/islanders-vs-lightning,2,3,14,4
20202021,n,,4,7,2020030327,7,,2,NYI,0,14,TBL,1,/gamecenter/nyi-vs-tbl/2021/06/25/2020030327,4,3,,REG,3,/schedule/playoff-series/2021/series-n/islanders-vs-lightning,2,3,14,4
20202021,o,,4,7,2020030411,1,,8,MTL,1,14,TBL,5,/gamecenter/mtl-vs-tbl/2021/06/28/2020030411,1,0,,REG,4,/schedule/playoff-series/2021/series-o/canadiens-vs-lightning,8,1,14,4
20202021,o,,4,7,2020030412,2,,8,MTL,1,14,TBL,3,/gamecenter/mtl-vs-tbl/2021/06/30/2020030412,2,0,,REG,4,/schedule/playoff-series/2021/series-o/canadiens-vs-lightning,8,1,14,4
20202021,o,,4,7,2020030413,3,,14,TBL,6,8,MTL,3,/gamecenter/tbl-vs-mtl/2021/07/02/2020030413,3,0,,REG,4,/schedule/playoff-series/2021/series-o/canadiens-vs-lightning,8,1,14,4
20202021,o,,4,7,2020030414,4,,14,TBL,2,8,MTL,3,/gamecenter/tbl-vs-mtl/2021/07/05/2020030414,3,1,,OT,4,/schedule/playoff-series/2021/series-o/canadiens-vs-lightning,8,1,14,4
20202021,o,,4,7,2020030415,5,,8,MTL,0,14,TBL,1,/gamecenter/mtl-vs-tbl/2021/07/07/2020030415,4,1,,REG,4,/schedule/playoff-series/2021/series-o/canadiens-vs-lightning,8,1,14,4
20212022,a,,4,7,2021030111,1,,15,WSH,4,13,FLA,2,/gamecenter/wsh-vs-fla/2022/05/03/2021030111,0,1,,REG,1,/schedule/playoff-series/2022/series-a/capitals-vs-panthers,15,2,13,4
20212022,a,,4,7,2021030112,2,,15,WSH,1,13,FLA,5,/gamecenter/wsh-vs-fla/2022/05/05/2021030112,1,1,,REG,1,/schedule/playoff-series/2022/series-a/capitals-vs-panthers,15,2,13,4
20212022,a,,4,7,2021030113,3,,13,FLA,1,15,WSH,6,/gamecenter/fla-vs-wsh/2022/05/07/2021030113,1,2,,REG,1,/schedule/playoff-series/2022/series-a/capitals-vs-panthers,15,2,13,4
20212022,a,,4,7,2021030114,4,,13,FLA,3,15,WSH,2,/gamecenter/fla-vs-wsh/2022/05/09/2021030114,2,2,,OT,1,/schedule/playoff-series/2022/series-a/capitals-vs-panthers,15,2,13,4
20212022,a,,4,7,2021030115,5,,15,WSH,3,13,FLA,5,/gamecenter/wsh-vs-fla/2022/05/11/2021030115,3,2,,REG,1,/schedule/playoff-series/2022/series-a/capitals-vs-panthers,15,2,13,4
20212022,a,,4,7,2021030116,6,,13,FLA,4,15,WSH,3,/gamecenter/fla-vs-wsh/2022/05/13/2021030116,4,2,,OT,1,/schedule/playoff-series/2022/series-a/capitals-vs-panthers,15,2,13,4
20212022,b,,4,7,2021030121,1,,14,TBL,0,10,TOR,5,/gamecenter/tbl-vs-tor/2022/05/02/2021030121,1,0,,REG,1,/schedule/playoff-series/2022/series-b/lightning-vs-mapleleafs,14,4,10,3
20212022,b,,4,7,2021030122,2,,14,TBL,5,10,TOR,3,/gamecenter/tbl-vs-tor/2022/05/04/2021030122,1,1,,REG,1,/schedule/playoff-series/2022/series-b/lightning-vs-mapleleafs,14,4,10,3
20212022,b,,4,7,2021030123,3,,10,TOR,5,14,TBL,2,/gamecenter/tor-vs-tbl/2022/05/06/2021030123,2,1,,REG,1,/schedule/playoff-series/2022/series-b/lightning-vs-mapleleafs,14,4,10,3
20212022,b,,4,7,2021030124,4,,10,TOR,3,14,TBL,7,/gamecenter/tor-vs-tbl/2022/05/08/2021030124,2,2,,REG,1,/schedule/playoff-series/2022/series-b/lightning-vs-mapleleafs,14,4,10,3
20212022,b,,4,7,2021030125,5,,14,TBL,3,10,TOR,4,/gamecenter/tbl-vs-tor/2022/05/10/2021030125,3,2,,REG,1,/schedule/playoff-series/2022/series-b/lightning-vs-mapleleafs,14,4,10,3
20212022,b,,4,7,2021030126,6,,10,TOR,3,14,TBL,4,/gamecenter/tor-vs-tbl/2022/05/12/2021030126,3,3,,OT,1,/schedule/playoff-series/2022/series-b/lightning-vs-mapleleafs,14,4,10,3
20212022,b,,4,7,2021030127,7,,14,TBL,2,10,TOR,1,/gamecenter/tbl-vs-tor/2022/05/14/2021030127,3,4,,REG,1,/schedule/playoff-series/2022/series-b/lightning-vs-mapleleafs,14,4,10,3
20212022,c,,4,7,2021030131,1,,6,BOS,1,12,CAR,5,/gamecenter/bos-vs-car/2022/05/02/2021030131,1,0,,REG,1,/schedule/playoff-series/2022/series-c/bruins-vs-hurricanes,6,3,12,4
20212022,c,,4,7,2021030132,2,,6,BOS,2,12,CAR,5,/gamecenter/bos-vs-car/2022/05/04/2021030132,2,0,,REG,1,/schedule/playoff-series/2022/series-c/bruins-vs-hurricanes,6,3,12,4
20212022,c,,4,7,2021030133,3,,12,CAR,2,6,BOS,4,/gamecenter/car-vs-bos/2022/05/06/2021030133,2,1,,REG,1,/schedule/playoff-series/2022/series-c/bruins-vs-hurricanes,6,3,12,4
20212022,c,,4,7,2021030134,4,,12,CAR,2,6,BOS,5,/gamecenter/car-vs-bos/2022/05/08/2021030134,2,2,,REG,1,/schedule/playoff-series/2022/series-c/bruins-vs-hurricanes,6,3,12,4
20212022,c,,4,7,2021030135,5,,6,BOS,1,12,CAR,5,/gamecenter/bos-vs-car/2022/05/10/2021030135,3,2,,REG,1,/schedule/playoff-series/2022/series-c/bruins-vs-hurricanes,6,3,12,4
20212022,c,,4,7,2021030136,6,,12,CAR,2,6,BOS,5,/gamecenter/car-vs-bos/2022/05/12/2021030136,3,3,,REG,1,/schedule/playoff-series/2022/series-c/bruins-vs-hurricanes,6,3,12,4
20212022,c,,4,7,2021030137,7,,6,BOS,2,12,CAR,3,/gamecenter/bos-vs-car/2022/05/14/2021030137,4,3,,REG,1,/schedule/playoff-series/2022/series-c/bruins-vs-hurricanes,6,3,12,4
20212022,d,,4,7,2021030141,1,,5,PIT,4,3,NYR,3,/gamecenter/pit-vs-nyr/2022/05/03/2021030141,0,1,,OT,1,/schedule/playoff-series/2022/series-d/penguins-vs-rangers,5,3,3,4
20212022,d,,4,7,2021030142,2,,5,PIT,2,3,NYR,5,/gamecenter/pit-vs-nyr/2022/05/05/2021030142,1,1,,REG,1,/schedule/playoff-series/2022/series-d/penguins-vs-rangers,5,3,3,4
20212022,d,,4,7,2021030143,3,,3,NYR,4,5,PIT,7,/gamecenter/nyr-vs-pit/2022/05/07/2021030143,1,2,,REG,1,/schedule/playoff-series/2022/series-d/penguins-vs-rangers,5,3,3,4
20212022,d,,4,7,2021030144,4,,3,NYR,2,5,PIT,7,/gamecenter/nyr-vs-pit/2022/05/09/2021030144,1,3,,REG,1,/schedule/playoff-series/2022/series-d/penguins-vs-rangers,5,3,3,4
20212022,d,,4,7,2021030145,5,,5,PIT,3,3,NYR,5,/gamecenter/pit-vs-nyr/2022/05/11/2021030145,2,3,,REG,1,/schedule/playoff-series/2022/series-d/penguins-vs-rangers,5,3,3,4
20212022,d,,4,7,2021030146,6,,3,NYR,5,5,PIT,3,/gamecenter/nyr-vs-pit/2022/05/13/2021030146,3,3,,REG,1,/schedule/playoff-series/2022/series-d/penguins-vs-rangers,5,3,3,4
20212022,d,,4,7,2021030147,7,,5,PIT,3,3,NYR,4,/gamecenter/pit-vs-nyr/2022/05/15/2021030147,4,3,,OT,1,/schedule/playoff-series/2022/series-d/penguins-vs-rangers,5,3,3,4
20212022,e,,4,7,2021030151,1,,18,NSH,2,21,COL,7,/gamecenter/nsh-vs-col/2022/05/03/2021030151,1,0,,REG,1,/schedule/playoff-series/2022/series-e/predators-vs-avalanche,18,0,21,4
20212022,e,,4,7,2021030152,2,,18,NSH,1,21,COL,2,/gamecenter/nsh-vs-col/2022/05/05/2021030152,2,0,,OT,1,/schedule/playoff-series/2022/series-e/predators-vs-avalanche,18,0,21,4
20212022,e,,4,7,2021030153,3,,21,COL,7,18,NSH,3,/gamecenter/col-vs-nsh/2022/05/07/2021030153,3,0,,REG,1,/schedule/playoff-series/2022/series-e/predators-vs-avalanche,18,0,21,4
20212022,e,,4,7,2021030154,4,,21,COL,5,18,NSH,3,/gamecenter/col-vs-nsh/2022/05/09/2021030154,4,0,,REG,1,/schedule/playoff-series/2022/series-e/predators-vs-avalanche,18,0,21,4
20212022,f,,4,7,2021030161,1,,19,STL,4,30,MIN,0,/gamecenter/stl-vs-min/2022/05/02/2021030161,0,1,,REG,1,/schedule/playoff-series/2022/series-f/blues-vs-wild,19,4,30,2
20212022,f,,4,7,2021030162,2,,19,STL,2,30,MIN,6,/gamecenter/stl-vs-min/2022/05/04/2021030162,1,1,,REG,1,/schedule/playoff-series/2022/series-f/blues-vs-wild,19,4,30,2
20212022,f,,4,7,2021030163,3,,30,MIN,5,19,STL,1,/gamecenter/min-vs-stl/2022/05/06/2021030163,2,1,,REG,1,/schedule/playoff-series/2022/series-f/blues-vs-wild,19,4,30,2
20212022,f,,4,7,2021030164,4,,30,MIN,2,19,STL,5,/gamecenter/min-vs-stl/2022/05/08/2021030164,2,2,,REG,1,/schedule/playoff-series/2022/series-f/blues-vs-wild,19,4,30,2
20212022,f,,4,7,2021030165,5,,19,STL,5,30,MIN,2,/gamecenter/stl-vs-min/2022/05/10/2021030165,2,3,,REG,1,/schedule/playoff-series/2022/series-f/blues-vs-wild,19,4,30,2
20212022,f,,4,7,2021030166,6,,30,MIN,1,19,STL,5,/gamecenter/min-vs-stl/2022/05/12/2021030166,2,4,,REG,1,/schedule/playoff-series/2022/series-f/blues-vs-wild,19,4,30,2
20212022,g,,4,7,2021030171,1,,25,DAL,0,20,CGY,1,/gamecenter/dal-vs-cgy/2022/05/03/2021030171,1,0,,REG,1,/schedule/playoff-series/2022/series-g/stars-vs-flames,25,3,20,4
20212022,g,,4,7,2021030172,2,,25,DAL,2,20,CGY,0,/gamecenter/dal-vs-cgy/2022/05/05/2021030172,1,1,,REG,1,/schedule/playoff-series/2022/series-g/stars-vs-flames,25,3,20,4
20212022,g,,4,7,2021030173,3,,20,CGY,2,25,DAL,4,/gamecenter/cgy-vs-dal/2022/05/07/2021030173,1,2,,REG,1,/schedule/playoff-series/2022/series-g/stars-vs-flames,25,3,20,4
