seasonID,playerID,seasonType,statCategory,statValue
19841985,8448865,2,shutouts,2.0
19841985,8451407,2,savePctg,0.90285
19841985,8448853,2,savePctg,0.899273
19841985,8449681,2,savePctg,0.894587
19841985,8448759,2,savePctg,0.888073
19841985,8448865,2,savePctg,0.887844
19841985,8445275,2,goalsAgainstAverage,2.670183
19841985,8450835,2,goalsAgainstAverage,2.983867
19841985,8448853,2,goalsAgainstAverage,3.024188
19841985,8450311,2,goalsAgainstAverage,3.088732
19841985,8451143,2,goalsAgainstAverage,3.232289
19841985,8446991,3,wins,15.0
19841985,8448853,3,wins,12.0
19841985,8447303,3,wins,9.0
19841985,8445249,3,wins,9.0
19841985,8450311,3,wins,6.0
19841985,8448853,3,shutouts,3.0
19841985,8448759,3,shutouts,1.0
19841985,8449550,3,shutouts,1.0
19841985,8450311,3,shutouts,1.0
19841985,8448020,3,savePctg,0.945946
19841985,8448853,3,savePctg,0.913758
19841985,8448275,3,savePctg,0.906977
19841985,8445457,3,savePctg,0.904255
19841985,8449550,3,savePctg,0.902344
19841985,8448020,3,goalsAgainstAverage,1.712146
19841985,8448275,3,goalsAgainstAverage,2.397403
19841985,8450835,3,goalsAgainstAverage,2.472867
19841985,8448853,3,goalsAgainstAverage,2.503187
19841985,8445457,3,goalsAgainstAverage,3.047691
19851986,8452157,2,wins,31.0
19851986,8446982,2,wins,31.0
19851986,8445275,2,wins,29.0
19851986,8448759,2,wins,29.0
19851986,8446991,2,wins,29.0
19851986,8446982,2,shutouts,5.0
19851986,8449096,2,shutouts,4.0
19851986,8451595,2,shutouts,3.0
19851986,8452157,2,shutouts,3.0
19851986,8448269,2,shutouts,2.0
19851986,8446982,2,savePctg,0.908661
19851986,8448020,2,savePctg,0.905712
19851986,8449096,2,savePctg,0.895357
19851986,8452287,2,savePctg,0.893648
19851986,8445381,2,savePctg,0.892244
19851986,8446982,2,goalsAgainstAverage,2.554988
19851986,8448275,2,goalsAgainstAverage,3.185185
19851986,8449096,2,goalsAgainstAverage,3.208617
19851986,8448020,2,goalsAgainstAverage,3.215669
19851986,8452157,2,goalsAgainstAverage,3.325017
19851986,8451033,3,wins,15.0
19851986,8452217,3,wins,12.0
19851986,8452157,3,wins,8.0
19851986,8449627,3,wins,6.0
19851986,8452535,3,wins,6.0
19851986,8448865,3,shutouts,1.0
19851986,8452535,3,shutouts,1.0
19851986,8452157,3,shutouts,1.0
19851986,8451033,3,shutouts,1.0
19851986,8448865,3,savePctg,0.938053
19851986,8451033,3,savePctg,0.922619
19851986,8449627,3,savePctg,0.911315
19851986,8450343,3,savePctg,0.905138
19851986,8452535,3,savePctg,0.900621
19851986,8448865,3,goalsAgainstAverage,1.911335
19851986,8451033,3,goalsAgainstAverage,1.926032
19851986,8450343,3,goalsAgainstAverage,2.660508
19851986,8452355,3,goalsAgainstAverage,2.864816
19851986,8452217,3,goalsAgainstAverage,2.936299
19861987,8447775,2,wins,37.0
19861987,8448865,2,wins,31.0
19861987,8452217,2,wins,30.0
19861987,8449681,2,wins,28.0
19861987,8446052,2,wins,24.0
19861987,8448865,2,shutouts,4.0
19861987,8450651,2,shutouts,3.0
19861987,8448759,2,shutouts,2.0
19861987,8445458,2,shutouts,2.0
19861987,8445275,2,shutouts,2.0
19861987,8447775,2,savePctg,0.901503
19861987,8451143,2,savePctg,0.893788
19861987,8447701,2,savePctg,0.893417
19861987,8447505,2,savePctg,0.893224
19861987,8451033,2,savePctg,0.891376
19861987,8447701,2,goalsAgainstAverage,2.817744
19861987,8451033,2,goalsAgainstAverage,2.937897
19861987,8447775,2,goalsAgainstAverage,3.006646
19861987,8445462,2,goalsAgainstAverage,3.178672
19861987,8447303,2,goalsAgainstAverage,3.18548
19861987,8447775,3,wins,15.0
19861987,8446991,3,wins,14.0
19861987,8448020,3,wins,7.0
19861987,8452535,3,wins,7.0
19861987,8447303,3,wins,7.0
19861987,8447505,3,shutouts,2.0
19861987,8447775,3,shutouts,2.0
19861987,8449286,3,shutouts,1.0
19861987,8452157,3,shutouts,1.0
19861987,8452535,3,shutouts,1.0
19861987,8447505,3,savePctg,0.942731
19861987,8449286,3,savePctg,0.937063
19861987,8452535,3,savePctg,0.920765
19861987,8449627,3,savePctg,0.918033
19861987,8448020,3,savePctg,0.917749
19861987,8447505,3,goalsAgainstAverage,1.68188
19861987,8449286,3,goalsAgainstAverage,1.756288
19861987,8452535,3,goalsAgainstAverage,2.294657
19861987,8449627,3,goalsAgainstAverage,2.397283
19861987,8446991,3,goalsAgainstAverage,2.467803
19871988,8446991,2,wins,40.0
19871988,8452217,2,wins,39.0
19871988,8447775,2,wins,30.0
19871988,8452157,2,wins,27.0
19871988,8448865,2,wins,25.0
19871988,8447505,2,shutouts,4.0
19871988,8449096,2,shutouts,4.0
19871988,8446991,2,shutouts,4.0
19871988,8451033,2,shutouts,3.0
19871988,8448020,2,shutouts,3.0
19871988,8451033,2,savePctg,0.89984
19871988,8450343,2,savePctg,0.89803
19871988,8447701,2,savePctg,0.896217
19871988,8448020,2,savePctg,0.895706
19871988,8451701,2,savePctg,0.895652
19871988,8450343,2,goalsAgainstAverage,2.787481
19871988,8447701,2,goalsAgainstAverage,2.858521
19871988,8451033,2,goalsAgainstAverage,2.904125
19871988,8448759,2,goalsAgainstAverage,2.934557
19871988,8451701,2,goalsAgainstAverage,3.110263
19871988,8446991,3,wins,16.0
19871988,8448759,3,wins,11.0
19871988,8445769,3,wins,9.0
19871988,8450343,3,wins,7.0
19871988,8449627,3,wins,5.0
19871988,8447505,3,shutouts,1.0
19871988,8451701,3,shutouts,1.0
19871988,8445769,3,shutouts,1.0
19871988,8448759,3,shutouts,1.0
19871988,8450343,3,savePctg,0.895385
19871988,8448759,3,savePctg,0.89486
19871988,8451033,3,savePctg,0.889401
19871988,8445769,3,savePctg,0.889105
19871988,8446991,3,savePctg,0.882979
19871988,8448759,3,goalsAgainstAverage,2.635561
19871988,8446991,3,goalsAgainstAverage,2.90591
19871988,8447505,3,goalsAgainstAverage,3.065371
19871988,8450343,3,goalsAgainstAverage,3.12492
19871988,8451033,3,goalsAgainstAverage,3.357035
19881989,8452217,2,wins,37.0
19881989,8451033,2,wins,33.0
19881989,8447775,2,wins,30.0
19881989,8448020,2,wins,28.0
19881989,8452157,2,wins,28.0
19881989,8449627,2,shutouts,6.0
19881989,8450343,2,shutouts,4.0
19881989,8449474,2,shutouts,4.0
19881989,8451369,2,shutouts,4.0
19881989,8451033,2,shutouts,4.0
19881989,8451033,2,savePctg,0.90783
19881989,8446011,2,savePctg,0.899734
19881989,8451845,2,savePctg,0.898582
19881989,8452217,2,savePctg,0.89707
19881989,8452355,2,savePctg,0.892178
19881989,8451033,2,goalsAgainstAverage,2.470891
19881989,8452217,2,goalsAgainstAverage,2.655108
19881989,8450343,2,goalsAgainstAverage,2.847973
19881989,8447701,2,goalsAgainstAverage,2.897511
19881989,8452287,2,goalsAgainstAverage,2.958119
19881989,8452217,3,wins,16.0
19881989,8451033,3,wins,13.0
19881989,8446052,3,wins,9.0
19881989,8447775,3,wins,8.0
19881989,8445275,3,wins,7.0
19881989,8452217,3,shutouts,3.0
19881989,8451033,3,shutouts,2.0
19881989,8446089,3,shutouts,1.0
19881989,8446991,3,shutouts,1.0
19881989,8452535,3,savePctg,0.927536
19881989,8451033,3,savePctg,0.920152
19881989,8446052,3,savePctg,0.908903
19881989,8452217,3,savePctg,0.905282
19881989,8449681,3,savePctg,0.897059
19881989,8451033,3,goalsAgainstAverage,2.089264
19881989,8452535,3,goalsAgainstAverage,2.234914
19881989,8452217,3,goalsAgainstAverage,2.259369
19881989,8449681,3,goalsAgainstAverage,2.34179
19881989,8446052,3,goalsAgainstAverage,2.60612
19891990,8446011,2,wins,31.0
19891990,8450627,2,wins,31.0
19891990,8451033,2,wins,31.0
19891990,8450651,2,wins,24.0
19891990,8449681,2,wins,24.0
19891990,8448865,2,shutouts,4.0
19891990,8449681,2,shutouts,3.0
19891990,8446829,2,shutouts,3.0
19891990,8451033,2,shutouts,3.0
19891990,8446011,2,shutouts,3.0
19891990,8451033,2,savePctg,0.911958
19891990,8448865,2,savePctg,0.904812
19891990,8450627,2,savePctg,0.902985
19891990,8449096,2,savePctg,0.902519
19891990,8446829,2,savePctg,0.89782
19891990,8448865,2,goalsAgainstAverage,2.527017
19891990,8451033,2,goalsAgainstAverage,2.53384
19891990,8448759,2,goalsAgainstAverage,2.804628
19891990,8449681,2,goalsAgainstAverage,2.886625
19891990,8450627,2,goalsAgainstAverage,2.88825
19891990,8450651,3,wins,16.0
19891990,8449681,3,wins,13.0
19891990,8449627,3,wins,6.0
19891990,8451033,3,wins,5.0
19891990,8445386,3,wins,4.0
19891990,8449681,3,shutouts,2.0
19891990,8446011,3,shutouts,1.0
19891990,8451033,3,shutouts,1.0
19891990,8450651,3,shutouts,1.0
19891990,8450627,3,savePctg,0.921053
19891990,8445386,3,savePctg,0.915
19891990,8450651,3,savePctg,0.912072
19891990,8451033,3,savePctg,0.910653
19891990,8449681,3,savePctg,0.909091
19891990,8449681,3,goalsAgainstAverage,2.208774
19891990,8450627,3,goalsAgainstAverage,2.431556
19891990,8451033,3,goalsAgainstAverage,2.434584
19891990,8445386,3,goalsAgainstAverage,2.494497
19891990,8450651,3,goalsAgainstAverage,2.526376
19901991,8445386,2,wins,43.0
19901991,8452217,2,wins,31.0
19901991,8446082,2,wins,30.0
19901991,8450834,2,wins,29.0
19901991,8450651,2,wins,27.0
19901991,8445381,2,shutouts,5.0
19901991,8449681,2,shutouts,4.0
19901991,8446719,2,shutouts,4.0
19901991,8445386,2,shutouts,4.0
19901991,8452157,2,shutouts,3.0
19901991,8445386,2,savePctg,0.909719
19901991,8451033,2,savePctg,0.906021
19901991,8450833,2,savePctg,0.903017
19901991,8450343,2,savePctg,0.902087
19901991,8448020,2,savePctg,0.900076
19901991,8445386,2,goalsAgainstAverage,2.471719
19901991,8445381,2,goalsAgainstAverage,2.636474
19901991,8451033,2,goalsAgainstAverage,2.708644
19901991,8449681,2,goalsAgainstAverage,2.869131
19901991,8450343,2,goalsAgainstAverage,2.881776
19901991,8446011,3,wins,14.0
19901991,8445275,3,wins,12.0
19901991,8449681,3,wins,10.0
19901991,8446991,3,wins,8.0
19901991,8451033,3,wins,7.0
19901991,8450390,3,shutouts,1.0
19901991,8450833,3,shutouts,1.0
19901991,8445381,3,shutouts,1.0
19901991,8450834,3,shutouts,1.0
19901991,8445275,3,shutouts,1.0
19901991,8450833,3,savePctg,0.923077
19901991,8445275,3,savePctg,0.918919
19901991,8448020,3,savePctg,0.903141
19901991,8451860,3,savePctg,0.902778
19901991,8445381,3,savePctg,0.901361
19901991,8445275,3,goalsAgainstAverage,2.603406
19901991,8450833,3,goalsAgainstAverage,2.685708
19901991,8448020,3,goalsAgainstAverage,2.7812
19901991,8445381,3,goalsAgainstAverage,2.787047
19901991,8451860,3,goalsAgainstAverage,2.943238
19911992,8446082,2,wins,38.0
19911992,8449474,2,wins,38.0
19911992,8451033,2,wins,36.0
19911992,8445381,2,wins,29.0
19911992,8449681,2,wins,28.0
19911992,8446719,2,shutouts,5.0
19911992,8445386,2,shutouts,5.0
19911992,8449474,2,shutouts,5.0
19911992,8451033,2,shutouts,5.0
19911992,8450833,2,shutouts,3.0
19911992,8451033,2,savePctg,0.914175
19911992,8446719,2,savePctg,0.910448
19911992,8448382,2,savePctg,0.910394
19911992,8452157,2,savePctg,0.909842
19911992,8446829,2,savePctg,0.902002
19911992,8451033,2,goalsAgainstAverage,2.363666
19911992,8445386,2,goalsAgainstAverage,2.705318
19911992,8449474,2,goalsAgainstAverage,2.741291
19911992,8452157,2,goalsAgainstAverage,2.850601
19911992,8446719,2,goalsAgainstAverage,2.877716
19911992,8445275,3,wins,16.0
19911992,8445386,3,wins,12.0
19911992,8450651,3,wins,8.0
19911992,8449681,3,wins,8.0
19911992,8449474,3,wins,6.0
19911992,8446082,3,shutouts,2.0
19911992,8449474,3,shutouts,2.0
19911992,8450651,3,shutouts,2.0
19911992,8446480,3,shutouts,1.0
19911992,8450833,3,shutouts,1.0
19911992,8450390,3,savePctg,0.922131
19911992,8446082,3,savePctg,0.909747
19911992,8449474,3,savePctg,0.909341
19911992,8445275,3,savePctg,0.906752
19911992,8446480,3,savePctg,0.905473
19911992,8445386,3,goalsAgainstAverage,2.466317
19911992,8446082,3,goalsAgainstAverage,2.511301
19911992,8449474,3,goalsAgainstAverage,2.523633
19911992,8451033,3,goalsAgainstAverage,2.625757
19911992,8446480,3,goalsAgainstAverage,2.630567
19921993,8445275,2,wins,43.0
19921993,8445386,2,wins,41.0
19921993,8449681,2,wins,37.0
19921993,8446082,2,wins,34.0
19921993,8446719,2,wins,33.0
19921993,8445386,2,shutouts,7.0
19921993,8458080,2,shutouts,5.0
19921993,8452157,2,shutouts,4.0
19921993,8445275,2,shutouts,4.0
19921993,8446082,2,shutouts,4.0
19921993,8448382,2,savePctg,0.91099
19921993,8457714,2,savePctg,0.909798
19921993,8445386,2,savePctg,0.905851
19921993,8445275,2,savePctg,0.901326
19921993,8452157,2,savePctg,0.900328
19921993,8457714,2,goalsAgainstAverage,2.502322
19921993,8445386,2,goalsAgainstAverage,2.586448
19921993,8445275,2,goalsAgainstAverage,3.014777
19921993,8448382,2,goalsAgainstAverage,3.023007
19921993,8452440,2,goalsAgainstAverage,3.103733
19921993,8451033,3,wins,16.0
19921993,8457714,3,wins,11.0
19921993,8448020,3,wins,10.0
19921993,8447709,3,wins,9.0
19921993,8445275,3,wins,7.0
19921993,8448382,3,shutouts,2.0
19921993,8445275,3,shutouts,2.0
19921993,8446991,3,shutouts,1.0
19921993,8457714,3,shutouts,1.0
19921993,8448382,3,savePctg,0.938356
19921993,8451033,3,savePctg,0.928903
19921993,8447775,3,savePctg,0.914692
19921993,8451834,3,savePctg,0.9125
19921993,8445275,3,savePctg,0.905405
19921993,8451033,3,goalsAgainstAverage,2.134543
19921993,8448382,3,goalsAgainstAverage,2.267055
19921993,8451834,3,goalsAgainstAverage,2.767254
19921993,8457714,3,goalsAgainstAverage,2.84429
19921993,8447775,3,goalsAgainstAverage,2.902966
19931994,8450833,2,wins,42.0
19931994,8445386,2,wins,37.0
19931994,8448382,2,wins,36.0
19931994,8451033,2,wins,35.0
19931994,8457714,2,wins,34.0
19931994,8447687,2,shutouts,7.0
19931994,8451033,2,shutouts,7.0
19931994,8445386,2,shutouts,7.0
19931994,8447775,2,shutouts,5.0
19931994,8450833,2,shutouts,5.0
19931994,8447687,2,savePctg,0.929768
19931994,8452157,2,savePctg,0.924163
19931994,8451033,2,savePctg,0.917689
19931994,8455710,2,savePctg,0.915186
19931994,8446829,2,savePctg,0.913507
19931994,8447687,2,goalsAgainstAverage,1.947723
19931994,8455710,2,goalsAgainstAverage,2.399939
19931994,8451033,2,goalsAgainstAverage,2.497781
19931994,8452157,2,goalsAgainstAverage,2.529278
19931994,8450833,2,goalsAgainstAverage,2.571094
19931994,8450833,3,wins,16.0
19931994,8449474,3,wins,15.0
19931994,8457714,3,wins,9.0
19931994,8455710,3,wins,8.0
19931994,8456692,3,wins,7.0
19931994,8450833,3,shutouts,4.0
19931994,8449474,3,shutouts,4.0
19931994,8457714,3,shutouts,3.0
19931994,8447687,3,shutouts,2.0
19931994,8458568,3,shutouts,1.0
19931994,8447687,3,savePctg,0.950192
19931994,8451033,3,savePctg,0.929825
19931994,8455710,3,savePctg,0.928437
19931994,8449474,3,savePctg,0.928049
19931994,8445386,3,savePctg,0.921466
19931994,8447687,3,goalsAgainstAverage,1.613014
19931994,8455710,3,goalsAgainstAverage,1.947608
19931994,8450833,3,goalsAgainstAverage,2.074098
19931994,8449474,3,goalsAgainstAverage,2.293117
19931994,8458568,3,goalsAgainstAverage,2.345786
19941995,8452535,2,wins,25.0
19941995,8456830,2,wins,22.0
19941995,8445386,2,wins,22.0
19941995,8448382,2,wins,20.0
19941995,8447687,2,wins,19.0
19941995,8447687,2,shutouts,5.0
19941995,8445386,2,shutouts,5.0
19941995,8458968,2,shutouts,4.0
19941995,8460318,2,shutouts,4.0
19941995,8452157,2,shutouts,4.0
19941995,8447687,2,savePctg,0.930385
19941995,8458568,2,savePctg,0.917339
19941995,8459432,2,savePctg,0.917258
19941995,8449681,2,savePctg,0.914894
19941995,8452157,2,savePctg,0.914
19941995,8447687,2,goalsAgainstAverage,2.110534
19941995,8458968,2,goalsAgainstAverage,2.132635
19941995,8458568,2,goalsAgainstAverage,2.263769
19941995,8445386,2,goalsAgainstAverage,2.277628
19941995,8459432,2,goalsAgainstAverage,2.338964
19941995,8455710,3,wins,16.0
19941995,8452217,3,wins,12.0
19941995,8447775,3,wins,10.0
19941995,8445386,3,wins,9.0
19941995,8452535,3,wins,5.0
19941995,8455710,3,shutouts,3.0
19941995,8456830,3,shutouts,1.0
19941995,8457714,3,shutouts,1.0
19941995,8452535,3,shutouts,1.0
19941995,8445386,3,shutouts,1.0
19941995,8455710,3,savePctg,0.926566
19941995,8445386,3,savePctg,0.922756
19941995,8457714,3,savePctg,0.920949
19941995,8452535,3,savePctg,0.905444
19941995,8449681,3,savePctg,0.905325
19941995,8455710,3,goalsAgainstAverage,1.66944
19941995,8445386,3,goalsAgainstAverage,2.190141
19941995,8452217,3,goalsAgainstAverage,2.313588
19941995,8460318,3,goalsAgainstAverage,2.545969
19941995,8447775,3,goalsAgainstAverage,2.810357
19951996,8458568,2,wins,39.0
19951996,8458968,2,wins,35.0
19951996,8450651,2,wins,34.0
19951996,8455710,2,wins,34.0
19951996,8451033,2,wins,34.0
19951996,8458968,2,shutouts,9.0
19951996,8455710,2,shutouts,6.0
19951996,8458568,2,shutouts,5.0
19951996,8450627,2,shutouts,5.0
19951996,8447449,2,shutouts,4.0
19951996,8447687,2,savePctg,0.91994
19951996,8450627,2,savePctg,0.91838
19951996,8447449,2,savePctg,0.915612
19951996,8447715,2,savePctg,0.913736
19951996,8447775,2,savePctg,0.913313
19951996,8447775,2,goalsAgainstAverage,2.166053
19951996,8458568,2,goalsAgainstAverage,2.168441
19951996,8458968,2,goalsAgainstAverage,2.255981
19951996,8452217,2,goalsAgainstAverage,2.264497
19951996,8455710,2,goalsAgainstAverage,2.341362
19951996,8451033,3,wins,16.0
19951996,8452157,3,wins,12.0
19951996,8458568,3,wins,8.0
19951996,8452535,3,wins,7.0
19951996,8446011,3,wins,6.0
19951996,8451033,3,shutouts,3.0
19951996,8458568,3,shutouts,2.0
19951996,8445386,3,shutouts,1.0
19951996,8445275,3,shutouts,1.0
19951996,8446011,3,shutouts,1.0
19951996,8448535,3,savePctg,0.934132
19951996,8452157,3,savePctg,0.931973
19951996,8452535,3,savePctg,0.929878
19951996,8445386,3,savePctg,0.928793
19951996,8445275,3,savePctg,0.922849
19951996,8448535,3,goalsAgainstAverage,1.934916
19951996,8445386,3,goalsAgainstAverage,2.072383
19951996,8451033,3,goalsAgainstAverage,2.104708
19951996,8458568,3,goalsAgainstAverage,2.115837
19951996,8447775,3,goalsAgainstAverage,2.132467
19961997,8451033,2,wins,38.0
19961997,8447687,2,wins,37.0
19961997,8455710,2,wins,37.0
19961997,8446991,2,wins,33.0
19961997,8450833,2,wins,33.0
19961997,8455710,2,shutouts,10.0
19961997,8451033,2,shutouts,7.0
19961997,8459140,2,shutouts,7.0
19961997,8458568,2,shutouts,6.0
19961997,8448382,2,shutouts,6.0
19961997,8447687,2,savePctg,0.92972
19961997,8447449,2,savePctg,0.926568
19961997,8455710,2,savePctg,0.926516
19961997,8451033,2,savePctg,0.92316
19961997,8447715,2,savePctg,0.919362
19961997,8455710,2,goalsAgainstAverage,1.875847
19961997,8449681,2,goalsAgainstAverage,2.147187
19961997,8447449,2,goalsAgainstAverage,2.159452
19961997,8447687,2,goalsAgainstAverage,2.273975
19961997,8452157,2,goalsAgainstAverage,2.294535
19961997,8452217,3,wins,16.0
19961997,8451033,3,wins,10.0
19961997,8450833,3,wins,9.0
19961997,8458075,3,wins,8.0
19961997,8448382,3,wins,5.0
19961997,8450833,3,shutouts,3.0
19961997,8451033,3,shutouts,3.0
19961997,8446991,3,shutouts,2.0
19961997,8455710,3,shutouts,2.0
19961997,8448382,3,shutouts,2.0
19961997,8459140,3,savePctg,0.932432
19961997,8450833,3,savePctg,0.932377
19961997,8451033,3,savePctg,0.932021
19961997,8447715,3,savePctg,0.929412
19961997,8452157,3,savePctg,0.929348
19961997,8455710,3,goalsAgainstAverage,1.730419
19961997,8452217,3,goalsAgainstAverage,1.75724
19961997,8451837,3,goalsAgainstAverage,1.978255
19961997,8447715,3,goalsAgainstAverage,2.024304
19961997,8450833,3,goalsAgainstAverage,2.109412
19971998,8455710,2,wins,43.0
19971998,8445386,2,wins,37.0
19971998,8447687,2,wins,33.0
19971998,8448535,2,wins,33.0
19971998,8458568,2,wins,33.0
19971998,8447687,2,shutouts,13.0
19971998,8455710,2,shutouts,10.0
19971998,8445386,2,shutouts,9.0
19971998,8447449,2,shutouts,8.0
19971998,8448382,2,shutouts,8.0
19971998,8447687,2,savePctg,0.931596
19971998,8445275,2,savePctg,0.921594
19971998,8456830,2,savePctg,0.921584
19971998,8448535,2,savePctg,0.919607
19971998,8455710,2,savePctg,0.917145
19971998,8445386,2,goalsAgainstAverage,1.876667
19971998,8455710,2,goalsAgainstAverage,1.889352
19971998,8445275,2,goalsAgainstAverage,2.066561
19971998,8447687,2,goalsAgainstAverage,2.090246
19971998,8447775,2,goalsAgainstAverage,2.165487
19971998,8458568,3,wins,16.0
19971998,8448535,3,wins,12.0
19971998,8445386,3,wins,10.0
19971998,8447687,3,wins,10.0
19971998,8446991,3,wins,6.0
19971998,8448535,3,shutouts,4.0
19971998,8448382,3,shutouts,3.0
19971998,8458568,3,shutouts,2.0
19971998,8452217,3,shutouts,1.0
19971998,8455994,3,shutouts,1.0
19971998,8448535,3,savePctg,0.940541
19971998,8447687,3,savePctg,0.937743
19971998,8448382,3,savePctg,0.9279
19971998,8455710,3,savePctg,0.926829
19971998,8445386,3,savePctg,0.922306
19971998,8445386,3,goalsAgainstAverage,1.790125
19971998,8448382,3,goalsAgainstAverage,1.927733
19971998,8448535,3,goalsAgainstAverage,1.954012
19971998,8455710,3,goalsAgainstAverage,1.966318
19971998,8455994,3,goalsAgainstAverage,1.9906
19981999,8455710,2,wins,39.0
19981999,8448382,2,wins,35.0
19981999,8445386,2,wins,35.0
19981999,8458568,2,wins,34.0
19981999,8455994,2,wins,32.0
19981999,8455994,2,shutouts,10.0
19981999,8447687,2,shutouts,9.0
19981999,8459140,2,shutouts,8.0
19981999,8452157,2,shutouts,6.0
19981999,8456692,2,shutouts,6.0
19981999,8447687,2,savePctg,0.936601
19981999,8455994,2,savePctg,0.926111
19981999,8451837,2,savePctg,0.925373
19981999,8456692,2,savePctg,0.922989
19981999,8459140,2,savePctg,0.922665
19981999,8451837,2,goalsAgainstAverage,1.793996
19981999,8447687,2,goalsAgainstAverage,1.870718
19981999,8445386,2,goalsAgainstAverage,1.985397
19981999,8455994,2,goalsAgainstAverage,1.99436
19981999,8458266,2,goalsAgainstAverage,2.08454
19981999,8445386,3,wins,16.0
19981999,8447687,3,wins,13.0
19981999,8451033,3,wins,11.0
19981999,8448382,3,wins,9.0
19981999,8445275,3,wins,6.0
19981999,8445386,3,shutouts,3.0
19981999,8455994,3,shutouts,2.0
19981999,8447687,3,shutouts,2.0
19981999,8450651,3,shutouts,1.0
19981999,8452157,3,shutouts,1.0
19981999,8447687,3,savePctg,0.938671
19981999,8452157,3,savePctg,0.938356
19981999,8445386,3,savePctg,0.930308
19981999,8459541,3,savePctg,0.926174
19981999,8452217,3,savePctg,0.924419
19981999,8452157,3,goalsAgainstAverage,1.462952
19981999,8445386,3,goalsAgainstAverage,1.671417
19981999,8447687,3,goalsAgainstAverage,1.774662
19981999,8455994,3,goalsAgainstAverage,2.031338
19981999,8456692,3,goalsAgainstAverage,2.204532
19992000,8455710,2,wins,43.0
19992000,8458266,2,wins,42.0
19992000,8448535,2,wins,41.0
19992000,8448382,2,wins,36.0
19992000,8456692,2,wins,34.0
19992000,8458266,2,shutouts,7.0
19992000,8458568,2,shutouts,6.0
19992000,8455710,2,shutouts,6.0
19992000,8460535,2,shutouts,5.0
19992000,8462047,2,shutouts,5.0
19992000,8445386,2,savePctg,0.91916
19992000,8460535,2,savePctg,0.919107
19992000,8447687,2,savePctg,0.91889
19992000,8462052,2,savePctg,0.917722
19992000,8448535,2,savePctg,0.916709
19992000,8462052,2,goalsAgainstAverage,1.914032
19992000,8458266,2,goalsAgainstAverage,1.954315
19992000,8460535,2,goalsAgainstAverage,2.102656
19992000,8445386,2,goalsAgainstAverage,2.104749
19992000,8452157,2,goalsAgainstAverage,2.196834
19992000,8455710,3,wins,16.0
19992000,8445386,3,wins,14.0
19992000,8462052,3,wins,11.0
19992000,8451033,3,wins,11.0
19992000,8448382,3,wins,6.0
19992000,8445386,3,shutouts,4.0
19992000,8451033,3,shutouts,3.0
19992000,8458568,3,shutouts,2.0
19992000,8451837,3,shutouts,2.0
19992000,8455710,3,shutouts,2.0
19992000,8451837,3,savePctg,0.944724
19992000,8448382,3,savePctg,0.932249
19992000,8445386,3,savePctg,0.930876
19992000,8451033,3,savePctg,0.928074
19992000,8455710,3,savePctg,0.927374
19992000,8455710,3,goalsAgainstAverage,1.613719
19992000,8451837,3,goalsAgainstAverage,1.769318
19992000,8451033,3,goalsAgainstAverage,1.789609
19992000,8445386,3,goalsAgainstAverage,1.871188
19992000,8458568,3,goalsAgainstAverage,1.974767
20002001,8455710,2,wins,42.0
20002001,8451033,2,wins,40.0
20002001,8456692,2,wins,37.0
20002001,8448535,2,wins,37.0
20002001,8447687,2,wins,37.0
20002001,8447687,2,shutouts,11.0
20002001,8468651,2,shutouts,10.0
20002001,8455710,2,shutouts,9.0
20002001,8445386,2,shutouts,8.0
20002001,8459541,2,shutouts,8.0
20002001,8460612,2,savePctg,0.924812
20002001,8456137,2,savePctg,0.92252
20002001,8445769,2,savePctg,0.921902
20002001,8468651,2,savePctg,0.921448
20002001,8447687,2,savePctg,0.920626
20002001,8460612,2,goalsAgainstAverage,1.896434
20002001,8468651,2,goalsAgainstAverage,2.010792
20002001,8459308,2,goalsAgainstAverage,2.050146
20002001,8447687,2,goalsAgainstAverage,2.105434
20002001,8462161,2,goalsAgainstAverage,2.167369
20002001,8451033,3,wins,16.0
20002001,8455710,3,wins,15.0
20002001,8460704,3,wins,9.0
20002001,8458266,3,wins,9.0
20002001,8447687,3,wins,7.0
20002001,8451033,3,shutouts,4.0
20002001,8455710,3,shutouts,4.0
20002001,8448382,3,shutouts,3.0
20002001,8457714,3,shutouts,2.0
20002001,8460704,3,shutouts,2.0
20002001,8451033,3,savePctg,0.934084
20002001,8448382,3,savePctg,0.927052
20002001,8459541,3,savePctg,0.919786
20002001,8458266,3,savePctg,0.918848
20002001,8447687,3,savePctg,0.916427
20002001,8451033,3,goalsAgainstAverage,1.69546
20002001,8458266,3,goalsAgainstAverage,2.047481
20002001,8455710,3,goalsAgainstAverage,2.07348
20002001,8447687,3,goalsAgainstAverage,2.088836
20002001,8448382,3,goalsAgainstAverage,2.102394
20012002,8447687,2,wins,41.0
20012002,8455710,2,wins,38.0
20012002,8460705,2,wins,37.0
20012002,8455994,2,wins,35.0
20012002,8462161,2,wins,34.0
20012002,8451033,2,shutouts,9.0
20012002,8459579,2,shutouts,7.0
20012002,8460516,2,shutouts,7.0
20012002,8460535,2,shutouts,7.0
20012002,8460705,2,shutouts,7.0
20012002,8460535,2,savePctg,0.931034
20012002,8451033,2,savePctg,0.925107
20012002,8468651,2,savePctg,0.921309
20012002,8460612,2,savePctg,0.920896
20012002,8459140,2,savePctg,0.920063
20012002,8451033,2,goalsAgainstAverage,1.939852
